time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/approx_kl,train/n_updates,train/clip_fraction,train/clip_range,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/loss,train/learning_rate,train/std,train/value_loss
254,388.72188665999994,238,1915,487424,300.0,0.033354633,65940,0.188037109375,0.2,0.10736298561096191,-25.703857785463335,-0.003025396293378435,63.17498779296875,0.0003,7.636538982391357,218.41593538522721
254,390.48622758000005,239,1923,489472,300.0,0.042852126,65950,0.173828125,0.2,0.0746343731880188,-25.71801733970642,8.44232170493342e-05,116.5997543334961,0.0003,7.587806224822998,262.4218637228012
254,391.37399141000003,240,1931,491520,300.0,0.029246187,65960,0.1482421875,0.2,0.14052802324295044,-25.704261744022368,-0.004175985640904401,129.17384338378906,0.0003,7.597269058227539,268.1710603952408
254,391.56646977,241,1939,493568,300.0,0.03240757,65970,0.14599609375,0.2,0.23903203010559082,-25.710939747095107,-0.004575436235609231,173.10147094726562,0.0003,7.574245452880859,245.9919544816017
254,393.04787847999995,242,1947,495616,300.0,0.029084945,65980,0.124267578125,0.2,0.08881139755249023,-25.730885863304138,0.0021673986237146893,75.79874420166016,0.0003,7.623445987701416,266.48691127300265
254,394.7388450700001,243,1955,497664,300.0,0.023166517,65990,0.13232421875,0.2,0.08294028043746948,-25.74780297279358,-0.016379776034591488,136.93739318847656,0.0003,7.618016719818115,252.14903678894044
254,396.65134277000004,244,1963,499712,300.0,0.045073196,66000,0.179150390625,0.2,0.13340866565704346,-25.773482781648635,-0.00893076311040204,127.7391357421875,0.0003,7.673951625823975,237.23832734823227
254,396.84898634999996,245,1971,501760,300.0,0.03659177,66010,0.1150390625,0.2,0.25368160009384155,-25.810472959280013,-0.002862384093168657,143.52732849121094,0.0003,7.681162357330322,265.9352585315704
254,397.41680670999995,246,1979,503808,300.0,0.027137496,66020,0.1265625,0.2,0.2914366126060486,-25.80781478881836,-0.007487619674066082,90.46835327148438,0.0003,7.67189884185791,245.19590533971785
254,394.36952421,247,1987,505856,300.0,0.027774762,66030,0.17265625,0.2,0.3108753561973572,-25.804090523719786,-0.01162081099319039,108.46424102783203,0.0003,7.691404342651367,235.9499632358551
254,397.07973107000004,248,1995,507904,300.0,0.033172637,66040,0.159375,0.2,0.8395871222019196,-25.814621990919115,-0.006991721887607128,199.32334899902344,0.0003,7.699769496917725,253.91851406097413
254,397.79776408,249,2002,509952,300.0,0.024347305,66050,0.12822265625,0.2,0.13693547248840332,-25.831233209371568,-0.010287900676485152,146.52622985839844,0.0003,7.694478511810303,249.73420238494873
254,397.40804505000006,250,2010,512000,300.0,0.034433194,66060,0.115185546875,0.2,0.18611139059066772,-25.854883551597595,-0.005764121340325801,217.26773071289062,0.0003,7.732339859008789,252.99494488239287
254,394.81158239,251,2018,514048,300.0,0.027190305,66070,0.151123046875,0.2,0.09906351566314697,-25.870203590393068,-0.006448673484555911,104.80037689208984,0.0003,7.7257795333862305,262.84013764858247
254,392.68311265999995,252,2026,516096,300.0,0.02438536,66080,0.11845703125,0.2,0.23037368059158325,-25.884086084365844,-0.008007649434148334,126.42111206054688,0.0003,7.739953517913818,271.6183594942093
254,393.95983076000005,253,2034,518144,300.0,0.041609406,66090,0.189990234375,0.2,0.09865593910217285,-25.87890530228615,-0.013484373046958353,57.36119842529297,0.0003,7.733231067657471,263.69261729717255
254,394.84987626999987,254,2042,520192,300.0,0.025529906,66100,0.127001953125,0.2,-0.04982101917266846,-25.879225265979766,-0.007599200691038277,79.26254272460938,0.0003,7.757848739624023,290.1594942450523
254,395.4700528899999,255,2051,522240,300.0,0.021359107,66110,0.1025390625,0.2,0.027613043785095215,-25.880447506904602,-0.006445969016931485,43.0572624206543,0.0003,7.763154983520508,237.3097675919533
254,394.25714151,256,2059,524288,300.0,0.027917443,66120,0.14375,0.2,0.23460537195205688,-25.889633619785307,-0.010464812586724293,266.9312744140625,0.0003,7.800948619842529,250.35796951055528
254,392.92289647999996,257,2067,526336,300.0,0.022050012,66130,0.124755859375,0.2,0.376731812953949,-25.887972635030746,-0.007024279806500999,156.4299774169922,0.0003,7.794369697570801,217.75928144454957
254,391.55386262,258,2075,528384,300.0,0.020969473,66140,0.14169921875,0.2,0.3040088415145874,-25.87646456360817,-0.008294776144612114,55.20075607299805,0.0003,7.775603294372559,224.75162291526794
254,390.56121727000004,259,2083,530432,300.0,0.03574439,66150,0.116064453125,0.2,0.034591615200042725,-25.88089687228203,-0.004400049933610717,226.52313232421875,0.0003,7.78913688659668,274.9515854358673
254,390.3451307,260,2091,532480,300.0,0.025182717,66160,0.097412109375,0.2,0.18966388702392578,-25.88477482199669,0.011530850046256091,93.65846252441406,0.0003,7.773092269897461,255.68743240833282
254,390.7897809,261,2099,534528,300.0,0.043114368,66170,0.158642578125,0.2,0.23078316450119019,-25.876486080884934,-0.00503430983517319,105.39573669433594,0.0003,7.7801833152771,248.15441952943803
254,394.19168849,262,2108,536576,300.0,0.03140648,66180,0.1361328125,0.2,0.06853616237640381,-25.896119290590285,-0.00991321056644665,37.057552337646484,0.0003,7.7917256355285645,282.32771883010867
254,393.6836750499999,263,2116,538624,300.0,0.030620331,66190,0.1666015625,0.2,0.03718709945678711,-25.929240572452546,-0.003026956642861478,163.24349975585938,0.0003,7.818692684173584,269.09586864709854
254,395.43883853999995,264,2124,540672,300.0,0.029592382,66200,0.168994140625,0.2,0.061934590339660645,-25.916456633806227,-0.008091621630592271,307.3833312988281,0.0003,7.76900577545166,261.71769666671753
254,394.95427732999997,265,2132,542720,300.0,0.05059479,66210,0.19580078125,0.2,0.008133471012115479,-25.888585942983628,-7.646340236533433e-05,225.96560668945312,0.0003,7.781177043914795,270.2039398193359
254,396.86777323,266,2141,544768,300.0,0.023198472,66220,0.15732421875,0.2,0.04320889711380005,-25.905124723911285,-0.004717813068418763,66.68937683105469,0.0003,7.826858043670654,255.90263702869416
254,400.3923603199999,267,2149,546816,300.0,0.035673693,66230,0.13134765625,0.2,-0.12428975105285645,-25.94251857995987,-0.004743049413809786,77.07970428466797,0.0003,7.877638816833496,223.30112847089768
254,398.31623424,268,2157,548864,300.0,0.030621275,66240,0.209814453125,0.2,-0.029282808303833008,-25.963131368160248,-0.010566329244466034,179.15573120117188,0.0003,7.897754192352295,248.52618943452836
254,396.96792986,269,2165,550912,300.0,0.025896307,66250,0.208447265625,0.2,0.14618641138076782,-25.98871746659279,-0.011619426915422082,55.74794387817383,0.0003,7.931912899017334,244.72454047203064
254,397.60300974999996,270,2174,552960,300.0,0.032353193,66260,0.131494140625,0.2,0.00808107852935791,-25.997228538990022,-0.009321550766617292,172.8785400390625,0.0003,7.920281410217285,280.5883063197136
254,399.4382003899999,271,2182,555008,300.0,0.03803107,66270,0.141259765625,0.2,0.09392863512039185,-25.986857384443283,-0.005631854636885691,152.84019470214844,0.0003,7.915773391723633,271.4035555243492
254,398.69081492,272,2190,557056,300.0,0.03583535,66280,0.132958984375,0.2,0.04899477958679199,-25.988867038488387,-0.005137679718609433,29.07550811767578,0.0003,7.958029747009277,260.5908916473389
254,400.06001385,273,2199,559104,300.0,0.03658183,66290,0.171044921875,0.2,0.04456549882888794,-26.004711323976515,-0.011120039792149327,143.57386779785156,0.0003,7.945550918579102,234.8385487794876
254,399.7371462,274,2207,561152,300.0,0.0273913,66300,0.152978515625,0.2,0.08482885360717773,-26.031598591804503,-0.010007543727988377,109.6109619140625,0.0003,7.95426082611084,267.9416585445404
254,399.29544666000004,275,2215,563200,300.0,0.023318639,66310,0.135546875,0.2,0.08646577596664429,-26.044554430246354,-0.012169119828467957,275.482177734375,0.0003,7.9839277267456055,280.5012888431549
254,399.2967505600001,276,2223,565248,300.0,0.026542546,66320,0.1181640625,0.2,0.11684232950210571,-26.02598566412926,-0.005677281627140473,125.73968505859375,0.0003,7.9121479988098145,274.0605896234512
254,397.28296890999997,277,2231,567296,300.0,0.023705505,66330,0.112841796875,0.2,0.07162642478942871,-26.00341114997864,-0.005924780351779191,124.94720458984375,0.0003,7.913079738616943,268.0053829431534
254,396.6041385099999,278,2239,569344,300.0,0.039349355,66340,0.198681640625,0.2,0.10361641645431519,-25.997257244586944,-0.004449793708045035,164.66990661621094,0.0003,7.885967254638672,241.27435146570207
254,396.9757001699999,279,2247,571392,300.0,0.033637255,66350,0.168017578125,0.2,0.08741176128387451,-25.977196282148363,-0.013699747830105479,63.0857048034668,0.0003,7.85259485244751,262.33133432865145
254,395.55202311999994,280,2255,573440,300.0,0.02636453,66360,0.119189453125,0.2,0.14900004863739014,-25.962958455085754,-0.006054466600471642,131.9744110107422,0.0003,7.8637800216674805,244.95172028541566
254,393.97911259999995,281,2263,575488,300.0,0.024577396,66370,0.1044921875,0.2,0.053948283195495605,-25.961518615484238,-0.005116624278161908,155.42486572265625,0.0003,7.85706901550293,267.5890037536621
254,393.09034603,282,2271,577536,300.0,0.031929076,66380,0.14404296875,0.2,0.1861182451248169,-25.97832189798355,-0.005959419482678641,46.66497802734375,0.0003,7.897634506225586,226.3376097559929
254,394.3942485999999,283,2279,579584,300.0,0.03727992,66390,0.172216796875,0.2,0.32000625133514404,-25.999071574211122,-0.0012377243969240227,70.39012908935547,0.0003,7.86271858215332,223.31605131626128
254,393.63256653999997,284,2287,581632,300.0,0.03155368,66400,0.16005859375,0.2,0.22860383987426758,-25.98767300248146,-0.00898974912997801,79.06572723388672,0.0003,7.88419771194458,221.5801539182663
254,392.04206687000004,285,2295,583680,300.0,0.033572383,66410,0.1244140625,0.2,-0.0393904447555542,-26.002385103702544,-4.4924720714334396e-05,105.07501220703125,0.0003,7.9134931564331055,258.0141323566437
254,392.72836665999995,286,2303,585728,300.0,0.04598989,66420,0.176513671875,0.2,0.10319846868515015,-25.980427104234696,-7.321054436033591e-05,177.98802185058594,0.0003,7.860644817352295,246.03433579206467
254,392.5352415099999,287,2310,587776,300.0,0.04985082,66430,0.1845703125,0.2,0.15644532442092896,-25.938218212127687,0.00659087420499418,190.27806091308594,0.0003,7.854668617248535,249.5861022949219
254,390.96854919,288,2318,589824,300.0,0.029988926,66440,0.174072265625,0.2,0.17311006784439087,-25.919509238004686,0.003659906954271719,164.53152465820312,0.0003,7.848243713378906,247.58185799121856
254,390.53482277,289,2326,591872,300.0,0.039786786,66450,0.149951171875,0.2,0.08122360706329346,-25.885597044229506,-0.006226825111662037,163.47386169433594,0.0003,7.797117233276367,259.6613110303879
254,388.4068307700001,290,2334,593920,300.0,0.0295373,66460,0.13671875,0.2,0.11509054899215698,-25.87953225374222,-0.001974075226462446,119.72481536865234,0.0003,7.817379474639893,231.8873222231865
254,389.40885618,291,2342,595968,300.0,0.035563115,66470,0.170458984375,0.2,0.12378323078155518,-25.89434009194374,-0.005230438627040712,157.96987915039062,0.0003,7.833914756774902,254.77149959802628
254,386.19367962,292,2351,598016,300.0,0.030791491,66480,0.0890625,0.2,0.1320418119430542,-25.89896868467331,-0.004518080473644659,299.48779296875,0.0003,7.857195854187012,252.8413486123085
254,386.4185155099999,293,2359,600064,300.0,0.069617316,66490,0.233203125,0.2,0.24239784479141235,-25.913286566734314,0.0029333273116208146,42.29637908935547,0.0003,7.862196922302246,233.30676894187928
254,386.65698753000004,294,2367,602112,300.0,0.05318367,66500,0.16494140625,0.2,-0.001295924186706543,-25.91946667432785,-0.007524277384800371,110.55769348144531,0.0003,7.870696067810059,258.58935966491697
254,387.18018632999997,295,2375,604160,300.0,0.03813772,66510,0.120947265625,0.2,0.07937014102935791,-25.929150980710983,0.000764388703100849,31.21070098876953,0.0003,7.876949310302734,250.8883892774582
254,388.60208712000014,296,2383,606208,300.0,0.02560927,66520,0.107568359375,0.2,0.1127501130104065,-25.95120725631714,-0.0020863695011939854,182.78628540039062,0.0003,7.906033515930176,208.85893437862396
254,387.66959345000004,297,2390,608256,300.0,0.039886095,66530,0.149560546875,0.2,0.08306241035461426,-25.939990282058716,-0.01064070394349983,145.32875061035156,0.0003,7.889368534088135,252.3372067451477
254,385.2042174,298,2399,610304,300.0,0.032027394,66540,0.075146484375,0.2,0.16614508628845215,-25.925194770097733,-0.004396285437542247,41.7125129699707,0.0003,7.895349025726318,240.6056886434555
254,384.79373547999995,299,2407,612352,300.0,0.05395267,66550,0.16416015625,0.2,0.14489871263504028,-25.935827511548997,0.011844476843543816,58.152976989746094,0.0003,7.914282321929932,228.81309421062468
254,385.26456787,300,2415,614400,300.0,0.029900096,66560,0.1201171875,0.2,0.0046759843826293945,-25.94791921377182,-0.0034021199549897573,133.40469360351562,0.0003,7.903629779815674,248.36056171655656
254,384.77184696000006,301,2423,616448,300.0,0.056613468,66570,0.21220703125,0.2,0.14650070667266846,-25.943925625085832,-0.0056209123664302755,210.1796112060547,0.0003,7.921656131744385,264.0704898238182
254,384.9500838,302,2431,618496,300.0,0.032189235,66580,0.161181640625,0.2,0.14677560329437256,-25.950410842895508,-0.008674346428597346,29.38289451599121,0.0003,7.949192047119141,215.6405404806137
254,386.45707753999994,303,2439,620544,300.0,0.049047783,66590,0.17744140625,0.2,0.11664527654647827,-25.96581050157547,-0.0045770958517096,180.68991088867188,0.0003,7.951140403747559,268.1623693585396
254,385.2482198,304,2448,622592,300.0,0.03661207,66600,0.157568359375,0.2,0.20770609378814697,-25.977832520008086,-0.006055678725533653,38.48374938964844,0.0003,7.944332599639893,212.45664160251619
254,385.09711283999997,305,2456,624640,300.0,0.099178426,66610,0.18212890625,0.2,0.2545390725135803,-25.97365558743477,0.00039339350259979253,33.28591537475586,0.0003,7.96958065032959,241.03844200372697
254,384.53126154999995,306,2464,626688,300.0,0.0290602,66620,0.09873046875,0.2,0.24573004245758057,-25.976646560430527,-0.006399075058288873,114.11482238769531,0.0003,7.998302459716797,266.753531908989
254,386.51292318,307,2472,628736,300.0,0.029928144,66630,0.15361328125,0.2,0.014907538890838623,-25.98775002360344,-0.005541301844641566,129.0189666748047,0.0003,8.00800609588623,240.7205777287483
254,388.56277413000004,308,2480,630784,300.0,0.0107338615,66640,0.077392578125,0.2,0.39161205291748047,-25.989400255680085,-0.008967667918477673,59.86106872558594,0.0003,8.025932312011719,255.10859956741334
254,389.79215511999996,309,2489,632832,300.0,0.039342,66650,0.16611328125,0.2,0.014059007167816162,-26.005898070335387,-0.011439070936467033,200.3564910888672,0.0003,8.02000617980957,299.0559988260269
254,391.39269822,310,2497,634880,300.0,0.03136063,66660,0.136328125,0.2,0.3197050094604492,-26.03427340388298,0.003071129813906737,265.10479736328125,0.0003,8.021771430969238,265.2347790241241
254,389.2958041699999,311,2505,636928,300.0,0.02690684,66670,0.133740234375,0.2,0.38816237449645996,-26.03132720589638,-0.008727692524553276,210.8407745361328,0.0003,8.018464088439941,254.8416444540024
254,390.51769798000004,312,2514,638976,300.0,0.018170197,66680,0.112158203125,0.2,0.2423800230026245,-26.018770962953568,-0.009179254582704743,299.160400390625,0.0003,8.021150588989258,263.9434234380722
254,390.84657530000004,313,2522,641024,300.0,0.036849726,66690,0.115185546875,0.2,0.16736018657684326,-26.02024876475334,-0.0076390692629502155,157.5040740966797,0.0003,8.028451919555664,222.56307603120803
254,393.55813807000004,314,2530,643072,300.0,0.037163682,66700,0.159033203125,0.2,0.3236045837402344,-26.001083666086195,-0.004223168201860972,62.4114875793457,0.0003,7.990971565246582,243.33619651794433
254,393.8731296,315,2538,645120,300.0,0.023287857,66710,0.134130859375,0.2,0.17082703113555908,-25.99718835353851,-0.0068210243596695365,244.14215087890625,0.0003,8.038360595703125,264.3612098932266
254,395.50742419000017,316,2547,647168,300.0,0.03302996,66720,0.14580078125,0.2,0.20795857906341553,-26.007188653945924,-0.006583998832502403,231.52894592285156,0.0003,8.020143508911133,264.68010026216507
254,399.59639145,317,2555,649216,300.0,0.028810412,66730,0.15556640625,0.2,0.03572261333465576,-26.002489733695985,-0.008092892562854104,113.16282653808594,0.0003,8.032171249389648,278.8626115441322
254,402.644228,318,2563,651264,300.0,0.028250486,66740,0.133642578125,0.2,0.01658111810684204,-26.02824233174324,-0.007381533352599945,226.7957000732422,0.0003,8.032798767089844,274.5683903932571
253,403.71988875999995,319,2572,653312,300.0,0.046508595,66750,0.185693359375,0.2,0.018638432025909424,-26.03953363895416,-0.008818317104305607,103.15269470214844,0.0003,8.023799896240234,263.78014293313026
253,407.5716215599999,320,2580,655360,300.0,0.022776907,66760,0.11201171875,0.2,0.021318376064300537,-26.019781363010406,-0.006972954417869914,204.10455322265625,0.0003,8.043047904968262,296.21217921972277
253,409.10064503,321,2588,657408,300.0,0.024439445,66770,0.136962890625,0.2,-0.05312645435333252,-26.013124585151672,-0.012714503835741197,202.56707763671875,0.0003,8.027341842651367,298.4096867799759
254,411.24474484000007,322,2596,659456,300.0,0.028115435,66780,0.172216796875,0.2,0.08788686990737915,-26.013407111167908,-0.0084059340209933,141.52133178710938,0.0003,8.009495735168457,274.7819229364395
254,410.05381164000005,323,2604,661504,300.0,0.042391114,66790,0.178955078125,0.2,0.005175173282623291,-25.99914802312851,-0.0053730294141132616,52.90660858154297,0.0003,7.991140842437744,295.80587780475616
254,411.18890267,324,2612,663552,300.0,0.0259983,66800,0.141015625,0.2,-0.03807234764099121,-26.001691925525666,-0.008110687030421105,31.41401481628418,0.0003,8.038159370422363,292.76680116653444
254,414.2362966,325,2620,665600,300.0,0.038694166,66810,0.171337890625,0.2,-0.04827272891998291,-26.0346577167511,-0.005741354599740589,149.06585693359375,0.0003,8.062760353088379,251.66187492609023
254,413.14319648000003,326,2627,667648,300.0,0.052723438,66820,0.177880859375,0.2,0.07435554265975952,-26.07087453007698,-0.008787502403720282,73.538818359375,0.0003,8.091711044311523,280.58545644283294
254,417.14008591000004,327,2635,669696,300.0,0.055681862,66830,0.192578125,0.2,0.20424216985702515,-26.06522403359413,0.00013628388405777513,47.42459487915039,0.0003,8.07309341430664,268.27260131835936
254,417.94946496000006,328,2643,671744,300.0,0.025922555,66840,0.11435546875,0.2,0.10269546508789062,-26.077439892292023,-0.010835472019971348,224.5833282470703,0.0003,8.102693557739258,299.5548723101616
254,418.83231282,329,2651,673792,300.0,0.017061155,66850,0.065869140625,0.2,0.09697979688644409,-26.08390647172928,-0.007742219358624425,120.31394958496094,0.0003,8.086609840393066,299.62686800956726
254,418.36390013999994,330,2659,675840,300.0,0.032483596,66860,0.12802734375,0.2,0.00044292211532592773,-26.09559628367424,-0.00844546911685029,57.55042266845703,0.0003,8.091127395629883,251.26375094652175
254,419.44374958000003,331,2667,677888,300.0,0.040812664,66870,0.188037109375,0.2,-0.033130526542663574,-26.131018829345702,-0.009983495228516404,84.70983123779297,0.0003,8.130704879760742,306.8042348861694
254,418.08979539,332,2675,679936,300.0,0.044740632,66880,0.186328125,0.2,0.0683942437171936,-26.154154473543166,-0.001170472144440282,131.26576232910156,0.0003,8.149933815002441,285.488334107399
254,417.32826004,333,2683,681984,300.0,0.032279737,66890,0.1302734375,0.2,0.03500872850418091,-26.161920881271364,-0.006733127964253072,125.87862396240234,0.0003,8.146166801452637,295.1643752336502
254,415.7970828399999,334,2691,684032,300.0,0.031215735,66900,0.131201171875,0.2,0.10263097286224365,-26.164071649312973,-0.008156559844792355,135.13568115234375,0.0003,8.152856826782227,285.74596239328383
254,415.92126458,335,2699,686080,300.0,0.029692132,66910,0.166064453125,0.2,0.06482410430908203,-26.155984508991242,-0.012177915981010302,130.7186279296875,0.0003,8.160393714904785,310.37226169109346
254,416.73471422,336,2707,688128,300.0,0.030224934,66920,0.17578125,0.2,0.039855778217315674,-26.11505060195923,-0.011004798077919986,17.8226318359375,0.0003,8.085612297058105,247.46200709939004
254,415.56907283,337,2715,690176,300.0,0.03788912,66930,0.1939453125,0.2,0.03213381767272949,-26.082082831859587,-0.009854611386253964,260.4684143066406,0.0003,8.116657257080078,296.6665120601654
254,414.27587622000004,338,2723,692224,300.0,0.016478047,66940,0.099609375,0.2,0.12937915325164795,-26.078854924440385,-0.0062300576028064825,113.17251586914062,0.0003,8.082275390625,276.5975275278091
254,412.97005516999997,339,2731,694272,300.0,0.051187404,66950,0.194482421875,0.2,0.16403412818908691,-26.066609638929368,0.005550308430974838,88.36563110351562,0.0003,8.095958709716797,294.6083962917328
254,411.8692608299999,340,2739,696320,300.0,0.03129711,66960,0.131494140625,0.2,0.22591549158096313,-26.057934480905534,-0.015051245261565782,150.86717224121094,0.0003,8.107500076293945,246.6090775489807
254,413.25288407,341,2747,698368,300.0,0.016507413,66970,0.0806640625,0.2,0.023461639881134033,-26.056743955612184,-0.00485306532937102,110.52131652832031,0.0003,8.08593463897705,302.7666649103165
254,410.65415322,342,2755,700416,300.0,0.06324017,66980,0.148974609375,0.2,0.01585477590560913,-26.056980240345002,-0.004259915338479914,151.5570526123047,0.0003,8.099929809570312,249.32900948524474
254,410.36181127,343,2763,702464,300.0,0.03427042,66990,0.2189453125,0.2,0.01911264657974243,-26.081908917427064,-0.004685487592360005,169.7686309814453,0.0003,8.122553825378418,257.4075681209564
254,408.07120769999995,344,2771,704512,300.0,0.03229585,67000,0.124365234375,0.2,0.010758280754089355,-26.09285973906517,-0.011235988380212803,159.4468994140625,0.0003,8.121349334716797,272.62148252725603
254,408.03959831,345,2780,706560,300.0,0.045534197,67010,0.1765625,0.2,0.01448756456375122,-26.08407574892044,-0.004732677813444752,318.0023193359375,0.0003,8.066194534301758,279.17692705392835
254,409.61504224,346,2788,708608,300.0,0.04468189,67020,0.204541015625,0.2,-0.029392719268798828,-26.03591861128807,-0.005876037264533807,70.77327728271484,0.0003,8.045234680175781,274.55683652162554
254,410.45611266,347,2796,710656,300.0,0.043936655,67030,0.14423828125,0.2,0.01963752508163452,-26.039196479320527,-0.009655982116237282,170.0197296142578,0.0003,8.083635330200195,285.0653874397278
254,408.53051478000003,348,2804,712704,300.0,0.027456412,67040,0.148486328125,0.2,0.055808961391448975,-26.015329396724702,-0.009784013433090877,27.24740982055664,0.0003,8.009736061096191,258.52702589035033
254,408.34895124,349,2812,714752,300.0,0.027092863,67050,0.120068359375,0.2,-0.01301729679107666,-26.006697684526443,-0.005385871394537389,275.1293029785156,0.0003,8.046021461486816,308.32445404529574
254,407.4020020599999,350,2820,716800,300.0,0.023890343,67060,0.127197265625,0.2,0.05041372776031494,-26.014573675394058,-0.008224242214055266,299.9104309082031,0.0003,8.041860580444336,294.15411093235014
254,408.78717935000003,351,2829,718848,300.0,0.053338856,67070,0.17998046875,0.2,0.04243826866149902,-26.01579230427742,-0.007193159703456331,127.82463073730469,0.0003,8.02453899383545,271.26765140295026
254,409.5858491699999,352,2837,720896,300.0,0.04402334,67080,0.200927734375,0.2,-0.041181087493896484,-26.029403603076936,-0.010344149702723371,168.05165100097656,0.0003,8.055126190185547,278.5175208806992
254,410.92719173999996,353,2845,722944,300.0,0.029508263,67090,0.157470703125,0.2,-0.06017410755157471,-26.053356683254243,-0.009656194564013277,82.0578384399414,0.0003,8.098433494567871,260.902525639534
254,411.64940759999996,354,2853,724992,300.0,0.0339721,67100,0.1423828125,0.2,0.013853013515472412,-26.091185921430586,-0.009514421703352127,126.7847900390625,0.0003,8.124345779418945,276.3627365350723
254,412.08710300999996,355,2862,727040,300.0,0.028749775,67110,0.12177734375,0.2,0.08486306667327881,-26.090072798728944,-0.008542580388893838,165.269775390625,0.0003,8.120038986206055,286.71022273302077
254,412.59272577999997,356,2870,729088,300.0,0.02983658,67120,0.150390625,0.2,0.08100849390029907,-26.119590556621553,-0.011942552740947576,91.64234161376953,0.0003,8.133626937866211,285.01006976366045
253,414.44623791000004,357,2878,731136,300.0,0.03265512,67130,0.15380859375,0.2,0.11803048849105835,-26.173461335897446,-0.010811270860722288,219.9906005859375,0.0003,8.200213432312012,285.7001464605331
253,412.60720994,358,2886,733184,300.0,0.043789163,67140,0.116748046875,0.2,0.03666418790817261,-26.197530615329743,-0.00979810737335356,78.98301696777344,0.0003,8.21611499786377,297.4656465649605
253,414.75268786,359,2895,735232,300.0,0.03742004,67150,0.141015625,0.2,0.11126035451889038,-26.198028028011322,-0.005998859734972939,104.14195251464844,0.0003,8.258173942565918,223.12849494218827
253,414.07859426999994,360,2903,737280,300.0,0.022142246,67160,0.10947265625,0.2,0.02904731035232544,-26.211443758010866,-0.009383255295688286,199.18087768554688,0.0003,8.264379501342773,299.8772517442703
253,413.68343508999993,361,2911,739328,300.0,0.022269204,67170,0.10732421875,0.2,0.10830545425415039,-26.22357044816017,-0.009370592242339626,83.31521606445312,0.0003,8.290185928344727,282.9426074743271
253,415.7473020299999,362,2920,741376,300.0,0.031625666,67180,0.14228515625,0.2,0.023458898067474365,-26.233380556106567,-0.009568489590310491,51.550201416015625,0.0003,8.265633583068848,309.2870589256287
253,417.76118829,363,2928,743424,300.0,0.036923766,67190,0.169873046875,0.2,0.010335743427276611,-26.22671982049942,-0.014018404053058476,145.00498962402344,0.0003,8.264622688293457,310.6152234196663
253,417.9195224500001,364,2936,745472,300.0,0.035468627,67200,0.172607421875,0.2,0.06410455703735352,-26.21562758088112,-0.0076403508748626335,359.5259094238281,0.0003,8.242708206176758,294.4437602519989
253,418.18933184,365,2944,747520,300.0,0.050171826,67210,0.197998046875,0.2,-0.016934752464294434,-26.19041340947151,-0.008537266880011884,222.43495178222656,0.0003,8.246236801147461,251.89734325408935
253,416.66249189000007,366,2952,749568,300.0,0.043594398,67220,0.165966796875,0.2,0.04721039533615112,-26.189813208580016,-0.00595325522517669,212.84152221679688,0.0003,8.278363227844238,304.89271614551546
253,413.9399846699999,367,2960,751616,300.0,0.030925158,67230,0.12451171875,0.2,0.033661723136901855,-26.20219166278839,-0.014612409961409866,70.75187683105469,0.0003,8.29732894897461,299.37085835933686
253,413.83639640999996,368,2968,753664,300.0,0.058671515,67240,0.185205078125,0.2,0.05081832408905029,-26.241404020786284,-0.008301967626903207,176.9135284423828,0.0003,8.325824737548828,258.94754962921144
253,413.46941548,369,2976,755712,300.0,0.023990571,67250,0.124169921875,0.2,0.09441685676574707,-26.281468391418457,-0.011386820991174319,167.7985382080078,0.0003,8.342144966125488,304.49525051116944
253,415.05612392999996,370,2984,757760,300.0,0.023719396,67260,0.1078125,0.2,0.046116411685943604,-26.286261624097826,-0.00886244190915022,115.3626480102539,0.0003,8.341744422912598,290.35620881319045
253,415.50560870999993,371,2992,759808,300.0,0.030849084,67270,0.131494140625,0.2,0.005985736846923828,-26.26529442667961,-0.0015683409437770024,67.81707763671875,0.0003,8.319607734680176,279.5224185943604
253,414.24598564,372,3000,761856,300.0,0.043140993,67280,0.1720703125,0.2,-0.0962907075881958,-26.261011952161788,-0.00660134346835548,251.54415893554688,0.0003,8.34982681274414,304.21945402622225
253,416.25852929,373,3008,763904,300.0,0.04406871,67290,0.171875,0.2,0.015390276908874512,-26.27102565765381,-0.011547902834718116,80.55477142333984,0.0003,8.380731582641602,290.2073064446449
253,416.1016366900001,374,3016,765952,300.0,0.03162306,67300,0.13359375,0.2,-0.008387446403503418,-26.282886576652526,-0.007575507235014811,112.22476196289062,0.0003,8.35516357421875,267.2365815758705
253,416.13142631999995,375,3024,768000,300.0,0.060674153,67310,0.188525390625,0.2,0.020723938941955566,-26.311702018976213,0.004351128317648545,146.03512573242188,0.0003,8.422893524169922,290.7925858974457
253,416.06439901,376,3032,770048,300.0,0.031518836,67320,0.159765625,0.2,-0.06868374347686768,-26.3208058655262,-0.007469260203652084,100.17060852050781,0.0003,8.383540153503418,310.7416314959526
253,415.5511832899999,377,3040,772096,300.0,0.030739661,67330,0.14306640625,0.2,-0.0553206205368042,-26.313207376003266,-0.013908341348724207,189.21563720703125,0.0003,8.409624099731445,261.5542449057102
253,413.19029348,378,3048,774144,300.0,0.02332599,67340,0.127197265625,0.2,0.03940671682357788,-26.305507791042327,-0.007273852632351918,98.06803894042969,0.0003,8.388747215270996,295.41719379425047
