#{"t_start": 1699932021.0722895, "env_id": null}
r,l,t
367.730137,300,2007.968285
375.74622,300,2010.391325
440.86631,300,2011.22549
490.555253,300,2012.058686
526.295469,300,2012.893056
338.795148,300,2013.726635
509.874155,300,2014.560804
384.242218,300,2015.394097
432.820423,300,2017.818838
504.146344,300,2018.651832
516.405194,300,2019.485341
336.045869,300,2020.319298
499.561809,300,2021.165738
439.28726,300,2021.998838
440.284142,300,2022.83338
478.684796,300,2025.285599
457.8793,300,2026.119004
334.963225,300,2026.953001
474.585361,300,2027.786941
441.755547,300,2028.620398
425.823471,300,2029.454281
459.841331,300,2031.963611
446.679651,300,2032.797321
456.548437,300,2033.630353
293.00872,300,2034.477108
256.967477,300,2035.311024
428.559301,300,2036.144704
180.264151,300,2036.978362
318.379571,300,2039.436125
377.158852,300,2040.267893
359.09471,300,2041.102391
470.137985,300,2041.936139
492.404292,300,2042.770744
450.932585,300,2043.60307
147.914429,300,2044.437076
251.68965,300,2046.571225
497.213166,300,2047.4172
303.701746,300,2048.250762
463.109249,300,2049.084932
158.63891,300,2049.918131
185.242221,300,2050.752463
316.719788,300,2051.586183
430.962429,300,2054.079377
492.29183,300,2054.912905
510.879256,300,2055.746905
374.125059,300,2056.58157
535.182109,300,2057.413936
297.055692,300,2058.24723
447.078482,300,2059.094158
513.58262,300,2061.560376
471.924961,300,2062.394859
489.93678,300,2063.228609
481.069582,300,2064.06234
494.882398,300,2064.895687
221.629041,300,2065.729395
355.175169,300,2066.563082
471.607573,300,2069.059346
411.042506,300,2069.892768
450.477452,300,2070.727412
394.015202,300,2071.560373
493.754285,300,2072.40632
470.699845,300,2073.240476
428.114795,300,2075.677018
515.182212,300,2076.50989
526.601078,300,2077.344308
145.700267,300,2078.177758
406.943353,300,2079.014371
332.517621,300,2079.845418
311.516512,300,2080.679118
386.277317,300,2083.061395
473.910994,300,2083.895569
471.344487,300,2084.728628
202.788351,300,2085.575197
421.763804,300,2086.408518
489.071931,300,2087.242803
266.774897,300,2088.076062
422.324261,300,2090.539665
463.23657,300,2091.373076
236.758258,300,2092.206754
386.278384,300,2093.040401
503.709927,300,2093.874252
516.324698,300,2094.708392
449.364783,300,2095.541126
503.67334,300,2098.003576
433.517448,300,2098.850065
475.551601,300,2099.683464
487.844914,300,2100.517912
435.747882,300,2101.351569
460.540424,300,2102.184992
321.519201,300,2103.018609
341.698371,300,2105.37005
321.902901,300,2106.204059
388.675483,300,2107.037486
377.821908,300,2107.87183
385.658401,300,2108.706818
469.518037,300,2109.541088
338.659049,300,2112.050628
524.733715,300,2112.884132
462.239089,300,2113.718628
395.853306,300,2114.551895
351.189341,300,2115.386187
311.63869,300,2116.219434
474.658019,300,2117.053667
436.206378,300,2119.489715
415.230482,300,2120.323894
400.593193,300,2121.157153
489.724374,300,2121.990943
455.243503,300,2122.824219
413.781781,300,2123.670821
160.027159,300,2124.50387
437.26775,300,2126.901526
423.320175,300,2127.734825
417.943635,300,2128.569001
445.335206,300,2129.402358
435.431166,300,2130.235914
241.06477,300,2131.069761
325.158841,300,2131.90323
430.80417,300,2134.400206
314.844891,300,2135.23454
200.563093,300,2136.067606
473.706466,300,2136.914554
445.063494,300,2137.747931
316.025888,300,2138.582135
426.564734,300,2139.415313
476.921361,300,2141.86334
461.069513,300,2142.696774
494.848203,300,2143.530948
328.950962,300,2144.364569
400.264512,300,2145.197893
516.251793,300,2146.03158
449.754643,300,2146.865322
381.64566,300,2149.100909
380.06512,300,2149.947706
431.563884,300,2150.780775
431.726434,300,2151.615089
366.267162,300,2152.449539
500.642167,300,2153.282527
450.906309,300,2155.552877
411.693322,300,2156.386864
390.569512,300,2157.222255
467.394655,300,2158.056469
417.643497,300,2158.887422
375.243115,300,2159.721723
447.50002,300,2160.554575
269.612635,300,2163.059978
358.430898,300,2163.893322
405.267111,300,2164.727325
370.617212,300,2165.560775
469.65433,300,2166.394846
373.122511,300,2167.228093
312.245005,300,2168.062194
138.923049,300,2170.535638
514.300239,300,2171.368969
509.623367,300,2172.2008
323.142118,300,2173.038958
397.487494,300,2173.868919
478.060426,300,2174.714509
463.274119,300,2175.547881
462.691761,300,2177.855325
461.951796,300,2178.688929
488.602536,300,2179.523027
381.283136,300,2180.355944
422.528802,300,2181.189735
179.248374,300,2182.023898
452.989519,300,2182.85794
475.222561,300,2185.363199
423.789055,300,2186.199069
392.057368,300,2187.031959
253.930396,300,2187.877034
450.457957,300,2188.71056
504.508257,300,2189.544904
435.109824,300,2190.377856
480.293364,300,2192.866938
533.060689,300,2193.700511
421.87094,300,2194.53453
419.694886,300,2195.368069
360.617057,300,2196.202031
287.167305,300,2197.035611
300.973567,300,2199.5726
432.366414,300,2200.404249
447.939953,300,2201.25096
434.80179,300,2202.08419
455.229775,300,2202.918516
447.698976,300,2203.751852
469.01323,300,2204.58601
512.999694,300,2207.034899
355.568597,300,2207.873881
495.573721,300,2208.706944
455.922575,300,2209.541126
450.437046,300,2210.374637
410.095669,300,2211.20821
438.233726,300,2212.041718
505.628663,300,2214.549282
520.896979,300,2215.382812
507.46843,300,2216.217123
470.067177,300,2217.050014
355.716863,300,2217.884538
452.684859,300,2218.717573
526.450558,300,2219.551608
443.740349,300,2222.00657
443.424095,300,2222.840371
462.294976,300,2223.673605
345.104338,300,2224.511028
382.671221,300,2225.342097
489.503057,300,2226.187717
358.98034,300,2227.021002
331.086975,300,2229.509123
518.697982,300,2230.341917
478.400951,300,2231.177709
427.37189,300,2232.00964
372.25882,300,2232.843609
460.995618,300,2233.676939
362.605068,300,2234.513258
497.149953,300,2237.041747
356.649398,300,2237.875665
432.773261,300,2238.708758
398.412003,300,2239.555012
237.807038,300,2240.388602
356.465048,300,2241.223152
434.863984,300,2243.692394
266.639044,300,2244.527108
479.22776,300,2245.359469
461.249716,300,2246.193573
513.652482,300,2247.027199
429.727209,300,2247.860972
424.787665,300,2248.694054
308.661134,300,2251.162699
476.550543,300,2251.99586
494.938287,300,2252.842122
455.803632,300,2253.675741
485.359956,300,2254.510048
393.426103,300,2255.343633
295.806023,300,2256.17741
489.061399,300,2258.135428
404.186464,300,2258.969441
441.814713,300,2259.802557
482.644009,300,2260.636867
480.636743,300,2261.470145
441.462045,300,2262.303893
304.686521,300,2263.137671
449.382572,300,2265.575831
364.660634,300,2266.408964
458.067721,300,2267.243458
378.66149,300,2268.076701
407.370652,300,2268.910857
486.452738,300,2269.744128
388.939791,300,2270.578053
447.787844,300,2273.075989
532.195261,300,2273.90957
296.492678,300,2274.745598
511.680176,300,2275.577856
520.112852,300,2276.410898
396.221764,300,2277.257833
334.930187,300,2279.755033
381.545007,300,2280.589228
411.238057,300,2281.422478
425.985186,300,2282.25811
479.511708,300,2283.090482
451.804325,300,2283.923826
311.4217,300,2284.757304
379.558645,300,2287.256271
439.840086,300,2288.090101
441.097631,300,2288.924403
361.663619,300,2289.757773
321.752437,300,2290.603919
430.831744,300,2291.437676
447.471111,300,2292.27156
388.918135,300,2294.635476
463.746166,300,2295.469556
486.736477,300,2296.303026
390.758514,300,2297.137089
343.938033,300,2297.970417
487.89685,300,2298.804331
377.830986,300,2299.637582
471.199146,300,2302.013213
473.000869,300,2302.846727
383.481844,300,2303.693012
366.259153,300,2304.526671
433.696356,300,2305.361009
359.867189,300,2306.194371
381.732006,300,2307.028523
350.967228,300,2309.489741
326.241125,300,2310.323581
200.264719,300,2311.158218
408.987964,300,2311.99146
403.46859,300,2312.824819
392.62416,300,2313.658807
411.466103,300,2314.49165
381.485874,300,2316.9741
466.233323,300,2317.807626
313.771446,300,2318.64179
338.505266,300,2319.474993
359.734052,300,2320.30915
471.563324,300,2321.142494
463.193426,300,2323.404933
409.41828,300,2324.23849
494.985065,300,2325.072572
472.460498,300,2325.905652
379.69253,300,2326.739983
417.419113,300,2327.573426
452.617908,300,2328.420324
476.663646,300,2330.899344
500.767005,300,2331.733816
437.912553,300,2332.56777
357.821643,300,2333.401092
415.371906,300,2334.23482
304.266608,300,2335.068335
375.309512,300,2335.902323
396.463323,300,2338.430538
362.204373,300,2339.264071
464.857508,300,2340.097767
386.714342,300,2340.931518
366.663678,300,2341.777818
346.952159,300,2342.611095
489.30666,300,2343.445239
393.238744,300,2345.992809
412.804909,300,2346.826857
371.578009,300,2347.660381
376.979518,300,2348.494046
479.167375,300,2349.328143
335.999521,300,2350.161862
407.273645,300,2350.995236
336.439684,300,2353.637429
438.931072,300,2354.468357
411.827243,300,2355.314539
357.768446,300,2356.148657
177.642691,300,2356.982499
380.248274,300,2357.815864
447.868726,300,2358.650414
489.905328,300,2361.158625
512.621794,300,2361.99133
409.76751,300,2362.824335
284.502324,300,2363.658437
480.657382,300,2364.491819
513.316195,300,2365.325379
469.884497,300,2367.761368
409.821881,300,2368.608686
350.586177,300,2369.441839
370.948457,300,2370.276305
400.154322,300,2371.109444
401.244819,300,2371.943676
419.267335,300,2372.776623
405.206354,300,2375.276106
362.019577,300,2376.109825
512.164167,300,2376.943402
425.733634,300,2377.777205
497.269531,300,2378.611141
532.278334,300,2379.445168
483.032193,300,2380.290944
504.935053,300,2382.80902
409.136129,300,2383.643285
500.93668,300,2384.477263
409.686479,300,2385.311186
352.373156,300,2386.144691
399.570515,300,2386.978929
457.45189,300,2387.81173
296.648315,300,2390.327757
378.859753,300,2391.160748
440.800684,300,2391.995203
249.379761,300,2392.828443
517.4279,300,2393.674844
512.885069,300,2394.507976
477.337591,300,2395.342584
259.61458,300,2397.746732
389.641115,300,2398.581476
342.212703,300,2399.414753
400.833548,300,2400.24815
497.386429,300,2401.08169
364.620415,300,2401.91583
440.345872,300,2402.749263
498.268654,300,2405.105324
448.114262,300,2405.939802
521.507546,300,2406.78512
386.687647,300,2407.61882
483.457896,300,2408.453084
468.143062,300,2409.286708
359.69007,300,2411.395259
498.321125,300,2412.228999
422.069625,300,2413.06429
409.956154,300,2413.895976
511.609863,300,2414.730386
308.867633,300,2415.563872
342.791492,300,2416.397544
298.402052,300,2418.93223
421.283479,300,2419.77915
463.129307,300,2420.612152
497.783649,300,2421.446592
445.939541,300,2422.280083
471.765632,300,2423.11393
368.404618,300,2423.947739
453.675962,300,2426.520859
447.047993,300,2427.354453
380.051205,300,2428.190562
491.366437,300,2429.022326
416.378769,300,2429.856057
525.702267,300,2430.688964
394.15622,300,2431.535849
429.092793,300,2434.074686
331.812315,300,2434.90939
411.864104,300,2435.742126
477.173959,300,2436.576493
366.352787,300,2437.409857
450.04186,300,2438.244022
371.962846,300,2439.078487
488.859841,300,2441.48857
477.930808,300,2442.321849
491.703051,300,2443.155895
430.853441,300,2443.989954
340.755165,300,2444.8362
496.179978,300,2445.669739
372.249548,300,2448.240955
418.531021,300,2449.068584
285.689761,300,2449.902429
330.185006,300,2450.735962
440.785925,300,2451.570224
432.437108,300,2452.403251
373.101515,300,2453.237594
410.90236,300,2455.685015
474.491903,300,2456.518837
417.307636,300,2457.352
350.51945,300,2458.198673
399.276936,300,2459.032227
479.088542,300,2459.866462
371.815421,300,2460.700755
472.99591,300,2463.17005
440.268056,300,2464.003223
385.681564,300,2464.837442
284.305455,300,2465.671336
408.476364,300,2466.504898
448.402342,300,2467.337735
450.970766,300,2468.17179
388.819303,300,2470.609443
406.656211,300,2471.455949
443.711491,300,2472.289173
476.911346,300,2473.122878
374.238602,300,2473.957735
450.040161,300,2474.790667
343.437829,300,2475.624913
441.430907,300,2477.988653
468.788902,300,2478.821824
498.957031,300,2479.655906
432.902156,300,2480.489388
492.78901,300,2481.323057
416.776834,300,2482.157199
413.561815,300,2483.003576
390.761336,300,2485.255276
473.586309,300,2486.089194
428.446086,300,2486.922885
429.532086,300,2487.757073
469.579954,300,2488.590094
348.695484,300,2489.424247
340.428768,300,2491.850395
517.128192,300,2492.683985
414.263672,300,2493.517518
358.40287,300,2494.351222
499.095655,300,2495.184697
483.954357,300,2496.031653
514.23958,300,2496.86471
369.686582,300,2499.437141
352.120649,300,2500.27047
453.294193,300,2501.104331
449.825547,300,2501.937675
474.659359,300,2502.771446
373.439975,300,2503.608958
445.918431,300,2504.438674
460.524082,300,2507.12024
421.565599,300,2507.95375
330.526222,300,2508.787083
517.46203,300,2509.633745
434.229402,300,2510.467577
317.098971,300,2511.301447
396.947129,300,2512.135333
467.378264,300,2514.614078
376.006836,300,2515.447285
313.074637,300,2516.281427
508.581731,300,2517.114777
483.082371,300,2517.948416
476.34321,300,2518.781776
461.606109,300,2519.616803
432.989987,300,2522.034145
435.405977,300,2522.880219
386.209198,300,2523.713939
434.631037,300,2524.547778
402.433045,300,2525.381642
366.43954,300,2526.217249
475.681451,300,2527.048858
450.626076,300,2529.536971
501.359728,300,2530.370119
388.301447,300,2531.203787
483.36731,300,2532.037623
422.494701,300,2532.871175
377.445604,300,2533.70575
500.601541,300,2536.26732
375.565534,300,2537.101047
331.929858,300,2537.935194
462.856269,300,2538.768573
319.99229,300,2539.60228
501.560196,300,2540.436468
333.241729,300,2541.269768
465.823156,300,2543.719637
469.36883,300,2544.553528
439.554375,300,2545.386881
470.929614,300,2546.221384
430.15158,300,2547.057419
504.31703,300,2547.901146
399.154746,300,2548.734535
495.035874,300,2551.189054
402.727008,300,2552.022647
317.195486,300,2552.856861
509.034453,300,2553.690056
454.677005,300,2554.524922
481.470524,300,2555.356894
499.489338,300,2556.191094
431.541689,300,2558.639914
513.293549,300,2559.474171
337.397227,300,2560.307328
362.223226,300,2561.153991
313.941007,300,2561.987604
476.587796,300,2562.821742
496.360363,300,2563.654878
479.041891,300,2566.081404
357.964558,300,2566.915557
422.212901,300,2567.74896
347.722538,300,2568.582382
411.630103,300,2569.415885
433.287624,300,2570.249982
357.174869,300,2571.083299
158.327605,300,2573.579272
509.716699,300,2574.425955
460.012657,300,2575.259031
381.537001,300,2576.093538
418.343977,300,2576.92694
421.498466,300,2577.76074
443.902141,300,2580.246187
427.598254,300,2581.078129
462.889435,300,2581.910583
502.134308,300,2582.745434
445.805915,300,2583.578665
540.283562,300,2584.411951
435.71823,300,2585.24596
354.866849,300,2587.70702
414.910693,300,2588.54038
394.688414,300,2589.374854
407.909397,300,2590.208324
396.831938,300,2591.042184
357.989728,300,2591.876178
382.153836,300,2592.709526
427.954775,300,2595.235852
342.769998,300,2596.0681
335.375986,300,2596.901842
420.449924,300,2597.735535
485.831552,300,2598.569057
376.9093,300,2599.415241
189.847382,300,2600.248799
238.315095,300,2602.719284
464.784966,300,2603.55273
412.622203,300,2604.386873
441.202752,300,2605.220495
275.35545,300,2606.053982
332.842388,300,2606.887522
492.886208,300,2607.721474
450.442354,300,2610.079082
355.441459,300,2610.912827
481.395579,300,2611.746684
386.044433,300,2612.593067
339.840305,300,2613.426391
385.214647,300,2614.260449
486.477118,300,2615.094137
416.352702,300,2617.250137
424.780762,300,2618.082257
453.997,300,2618.916377
419.18538,300,2619.749587
394.247002,300,2620.583222
355.6399,300,2621.416585
412.266994,300,2623.871651
387.282115,300,2624.705637
357.96888,300,2625.551798
355.831708,300,2626.385374
371.627821,300,2627.220128
448.619769,300,2628.053069
487.462911,300,2628.886854
480.439888,300,2631.353067
461.703345,300,2632.186556
343.884525,300,2633.020276
408.483221,300,2633.85446
332.615157,300,2634.688172
379.51118,300,2635.521672
406.246334,300,2636.35829
481.043871,300,2638.918853
311.357489,300,2639.752642
445.287774,300,2640.58632
397.41947,300,2641.419989
364.360014,300,2642.253969
442.320637,300,2643.087556
394.363607,300,2643.921637
446.427997,300,2646.471396
472.602405,300,2647.305382
471.506267,300,2648.138659
310.083515,300,2648.973105
413.54389,300,2649.805868
521.736621,300,2650.653108
429.346284,300,2651.485964
397.798134,300,2653.965182
269.519361,300,2654.798357
307.464752,300,2655.632657
466.159857,300,2656.466614
469.050311,300,2657.299377
302.125342,300,2658.132918
416.593998,300,2660.545544
374.962469,300,2661.379081
306.513597,300,2662.213295
227.084303,300,2663.046555
405.465059,300,2663.893291
431.102816,300,2664.72688
498.757435,300,2665.561151
454.455687,300,2668.035384
423.433807,300,2668.869519
361.847288,300,2669.703712
338.41142,300,2670.537196
195.408473,300,2671.370337
450.31529,300,2672.204507
491.78182,300,2673.037264
340.568791,300,2675.50376
461.553089,300,2676.336492
402.876025,300,2677.183081
422.632653,300,2678.016551
472.856289,300,2678.850777
477.332006,300,2679.684246
376.94051,300,2680.518401
410.237388,300,2683.028211
438.692515,300,2683.862395
396.377136,300,2684.695875
495.010719,300,2685.529439
412.494787,300,2686.36304
469.451543,300,2687.196938
336.415254,300,2688.03057
397.157747,300,2690.53383
428.522125,300,2691.367149
251.579307,300,2692.20206
397.430616,300,2693.034953
398.973138,300,2693.869226
463.932415,300,2694.702723
428.677546,300,2695.536528
515.656924,300,2697.344332
443.435366,300,2698.178753
399.650665,300,2699.011522
399.805437,300,2699.845183
407.521123,300,2700.678506
456.899196,300,2701.525389
446.427965,300,2703.969293
453.81346,300,2704.803638
484.853666,300,2705.63694
395.016084,300,2706.471155
179.896914,300,2707.304352
406.710847,300,2708.138
388.081988,300,2708.971503
355.372741,300,2711.450227
397.845415,300,2712.28309
463.454163,300,2713.117026
325.744493,300,2713.950692
486.189801,300,2714.797121
394.380311,300,2715.63049
404.47665,300,2716.464606
464.293852,300,2719.022418
407.48912,300,2719.856429
402.368061,300,2720.689965
415.824471,300,2721.522962
318.099762,300,2722.357462
343.998417,300,2723.19122
359.93663,300,2724.024197
496.160815,300,2726.533268
395.168433,300,2727.366454
370.887044,300,2728.213112
386.90782,300,2729.046185
454.564796,300,2729.880887
398.865281,300,2730.714508
450.670987,300,2731.548292
470.308999,300,2734.097258
400.602454,300,2734.931139
453.563553,300,2735.764668
284.882664,300,2736.60166
477.35594,300,2737.432384
357.638096,300,2738.266312
473.399166,300,2739.100087
351.86687,300,2741.602757
180.863918,300,2742.436493
367.739435,300,2743.270555
123.616781,300,2744.103709
272.647537,300,2744.938693
314.267399,300,2745.771461
421.234899,300,2748.264309
397.006786,300,2749.097881
384.798567,300,2749.932153
486.729147,300,2750.765776
425.912876,300,2751.599606
421.604045,300,2752.435911
440.716223,300,2753.279158
437.892765,300,2755.684121
383.385901,300,2756.518598
469.090356,300,2757.351974
435.102336,300,2758.186308
410.633396,300,2759.019225
484.649939,300,2759.853922
360.106497,300,2760.687328
420.777051,300,2763.167289
451.420205,300,2764.000516
396.959814,300,2764.834361
394.086052,300,2765.668436
450.537787,300,2766.514654
354.758409,300,2767.347919
416.230104,300,2768.182116
407.189657,300,2770.604921
441.096155,300,2771.438775
427.10719,300,2772.272041
424.785548,300,2773.106389
466.323472,300,2773.939345
217.451573,300,2774.773744
497.725299,300,2775.607235
372.994648,300,2778.14503
411.34282,300,2778.97865
396.794908,300,2779.824638
407.469794,300,2780.658333
460.332709,300,2781.492281
373.908333,300,2782.325584
426.871076,300,2783.16009
361.548076,300,2785.57367
392.538696,300,2786.40733
398.034714,300,2787.241793
392.564998,300,2788.075731
449.37849,300,2788.908438
420.890266,300,2789.742263
361.929063,300,2792.257617
443.002512,300,2793.101304
452.093806,300,2793.935115
450.494722,300,2794.769231
436.705006,300,2795.602492
443.007121,300,2796.436583
449.340695,300,2797.269413
438.955844,300,2799.77534
483.866774,300,2800.609129
323.390385,300,2801.442972
427.998838,300,2802.275766
493.421002,300,2803.109934
409.788622,300,2803.942751
450.360357,300,2804.79003
468.402336,300,2807.32162
297.420785,300,2808.155839
407.210153,300,2808.989317
481.489615,300,2809.823185
299.407018,300,2810.657067
474.62609,300,2811.491152
420.629242,300,2812.324137
338.962566,300,2814.861427
451.127878,300,2815.692557
430.238582,300,2816.526672
453.516357,300,2817.360356
407.55947,300,2818.206411
500.327714,300,2819.040148
463.692335,300,2819.87435
475.173132,300,2822.349605
419.843078,300,2823.184079
379.667284,300,2824.017275
347.51801,300,2824.852026
407.951869,300,2825.684628
282.813258,300,2826.518696
278.641483,300,2828.933503
347.707432,300,2829.757365
335.985483,300,2830.588687
424.148561,300,2831.435594
263.872353,300,2832.26917
420.404728,300,2833.103344
499.38431,300,2833.936726
506.248377,300,2836.421693
400.264745,300,2837.254738
460.202582,300,2838.090052
313.402618,300,2838.922235
447.20396,300,2839.755851
479.337934,300,2840.589661
300.735724,300,2841.423793
164.318306,300,2843.998197
362.410144,300,2844.841658
374.60395,300,2845.674942
371.107502,300,2846.509489
374.628275,300,2847.342884
472.028206,300,2848.176538
446.461838,300,2849.009847
299.790015,300,2851.232296
308.972891,300,2852.065089
311.091092,300,2852.899319
435.695905,300,2853.732601
372.593262,300,2854.566634
387.856346,300,2855.399909
312.475971,300,2856.246671
358.780008,300,2858.634506
430.477774,300,2859.468692
457.382803,300,2860.302342
426.493554,300,2861.135996
368.461678,300,2861.969586
430.489682,300,2862.803276
399.374815,300,2863.63712
476.67216,300,2866.076663
506.643489,300,2866.909401
419.491771,300,2867.742988
427.509488,300,2868.577194
433.868244,300,2869.42275
319.167683,300,2870.25609
369.771754,300,2872.76213
458.554136,300,2873.595466
437.327048,300,2874.429615
386.997873,300,2875.262669
329.620229,300,2876.096844
375.292238,300,2876.93069
455.183684,300,2877.764143
414.758995,300,2880.305008
379.151545,300,2881.138606
419.659235,300,2881.972233
406.116166,300,2882.819011
484.664331,300,2883.652121
424.148813,300,2884.486813
491.031749,300,2885.319955
401.061503,300,2887.761522
475.635837,300,2888.594971
477.14358,300,2889.429124
447.050709,300,2890.262237
474.526818,300,2891.096478
416.98113,300,2891.931645
441.835056,300,2892.763741
512.924167,300,2895.229146
477.990142,300,2896.07519
445.204198,300,2896.908352
495.175042,300,2897.7426
370.568673,300,2898.575899
494.235936,300,2899.410426
411.352403,300,2900.243804
354.226071,300,2902.810465
523.159479,300,2903.643525
386.15481,300,2904.477296
391.27853,300,2905.310639
402.176617,300,2906.14557
421.520751,300,2906.978881
401.092308,300,2907.824834
417.677544,300,2909.9928
413.688791,300,2910.827696
339.891866,300,2911.660996
289.80544,300,2912.495155
392.90311,300,2913.328399
355.72413,300,2914.162181
443.79191,300,2916.719982
452.329626,300,2917.554478
448.2611,300,2918.386965
433.653717,300,2919.221876
370.975184,300,2920.054076
508.77688,300,2920.90075
396.893103,300,2921.734344
188.06407,300,2924.232347
449.718361,300,2925.065754
414.759272,300,2925.899553
438.183287,300,2926.733065
483.761109,300,2927.566629
326.005609,300,2928.400505
321.100166,300,2929.235
431.475898,300,2931.738933
499.6951,300,2932.572083
392.617033,300,2933.405566
434.151891,300,2934.252283
295.306442,300,2935.085829
431.263416,300,2935.92001
329.825409,300,2936.753533
455.086743,300,2939.254939
466.394284,300,2940.089072
502.246745,300,2940.92219
471.90234,300,2941.756158
533.70751,300,2942.590139
452.1095,300,2943.423892
416.021212,300,2944.257743
322.901258,300,2946.748132
359.537353,300,2947.594381
462.104519,300,2948.427812
370.727638,300,2949.261938
383.526131,300,2950.095551
281.348518,300,2950.929367
437.109845,300,2951.762549
455.513234,300,2954.235089
480.12067,300,2955.068949
420.913869,300,2955.902434
495.504845,300,2956.735348
426.629435,300,2957.569344
408.932243,300,2958.402989
313.832232,300,2960.926116
421.217584,300,2961.759433
426.09124,300,2962.594411
356.488452,300,2963.427424
399.87032,300,2964.26148
396.720747,300,2965.096059
447.48355,300,2965.928651
515.689391,300,2968.465086
449.318381,300,2969.299553
527.271789,300,2970.134568
376.154458,300,2970.966834
506.695042,300,2971.800029
332.87009,300,2972.64688
447.492729,300,2973.480242
324.505348,300,2975.97215
497.499062,300,2976.805591
442.340808,300,2977.639989
409.69624,300,2978.473243
421.169206,300,2979.307554
416.996673,300,2980.140602
480.363763,300,2980.975052
454.649257,300,2983.332013
376.902682,300,2984.166032
325.422187,300,2984.999154
397.573849,300,2985.846067
441.084897,300,2986.679665
384.029813,300,2987.513908
395.198113,300,2988.347383
475.145825,300,2990.852653
323.074476,300,2991.68584
337.760531,300,2992.519781
439.178613,300,2993.353234
298.337817,300,2994.187768
373.33198,300,2995.020839
384.224912,300,2997.575511
507.393068,300,2998.397359
465.710298,300,2999.243739
435.852342,300,3000.077142
350.027144,300,3000.911446
292.714195,300,3001.744654
372.071742,300,3002.578609
399.168367,300,3005.110804
371.112699,300,3005.945716
315.362057,300,3006.777786
403.764706,300,3007.611984
494.478409,300,3008.445085
437.52614,300,3009.278645
433.653531,300,3010.111979
316.788065,300,3012.518357
320.662829,300,3013.351679
484.295853,300,3014.185416
506.070145,300,3015.019307
354.81528,300,3015.852966
356.488848,300,3016.686636
345.314971,300,3017.520404
412.119687,300,3019.999222
497.165821,300,3020.83342
443.136877,300,3021.664799
414.751627,300,3022.501633
463.945236,300,3023.334908
358.31668,300,3024.178834
407.211199,300,3025.01179
386.524232,300,3027.346827
397.781533,300,3028.179844
448.116719,300,3029.015152
482.986257,300,3029.847296
445.074058,300,3030.681322
322.772874,300,3031.515007
440.839833,300,3032.349397
392.287952,300,3034.884542
455.074168,300,3035.718155
338.17045,300,3036.55134
349.4879,300,3037.398727
426.280368,300,3038.231956
480.383921,300,3039.066193
438.36924,300,3041.552047
405.244076,300,3042.386798
447.584734,300,3043.221296
432.259648,300,3044.054206
378.175348,300,3044.887646
396.021889,300,3045.721097
460.571694,300,3046.554533
411.061316,300,3049.047108
394.554571,300,3049.88
446.899997,300,3050.7266
378.395592,300,3051.560343
448.383569,300,3052.394373
432.6769,300,3053.228071
360.374003,300,3054.061867
319.128203,300,3056.544719
393.789527,300,3057.378612
350.439144,300,3058.212024
414.506002,300,3059.046063
285.758487,300,3059.879212
373.027771,300,3060.712528
440.564449,300,3061.546292
420.843976,300,3064.121486
495.62231,300,3064.955409
416.460762,300,3065.789187
360.677512,300,3066.622523
281.485816,300,3067.457525
482.232144,300,3068.290484
449.373629,300,3069.123926
368.249949,300,3071.655617
422.989915,300,3072.490332
391.417868,300,3073.323009
349.827468,300,3074.157441
453.956593,300,3074.990438
532.040653,300,3075.83713
421.019105,300,3076.670352
404.63067,300,3079.245046
437.853224,300,3080.078396
336.547641,300,3080.91363
496.626491,300,3081.74564
446.215363,300,3082.579865
458.262809,300,3083.412914
211.450894,300,3085.82174
452.377683,300,3086.654688
373.828606,300,3087.49204
368.714148,300,3088.322673
286.766437,300,3089.168786
441.264708,300,3090.001999
437.952648,300,3090.836449
233.885168,300,3093.227104
354.803406,300,3094.061486
346.606803,300,3094.894695
439.948467,300,3095.728456
444.214523,300,3096.56226
392.102869,300,3097.397397
342.037283,300,3098.232179
440.509329,300,3100.669557
375.878801,300,3101.501681
393.508905,300,3102.348264
400.876952,300,3103.181628
347.742893,300,3104.015493
356.172421,300,3104.849075
413.592089,300,3105.682746
309.099565,300,3108.028236
350.070339,300,3108.862053
384.517131,300,3109.695558
410.182969,300,3110.529471
411.916462,300,3111.362738
418.807301,300,3112.196765
412.138344,300,3113.030045
341.32732,300,3115.151869
401.30031,300,3115.985498
434.938345,300,3116.819893
446.339236,300,3117.652959
427.469215,300,3118.487374
433.107274,300,3119.320762
450.553704,300,3120.154664
424.600424,300,3122.616095
452.699792,300,3123.449867
371.585864,300,3124.283847
418.626402,300,3125.117525
454.109248,300,3125.951111
431.582596,300,3126.79745
403.289985,300,3129.27105
429.423194,300,3130.105035
331.114323,300,3130.938918
503.484642,300,3131.773021
503.757111,300,3132.606801
314.926286,300,3133.441253
358.528092,300,3134.2725
476.331693,300,3136.735801
454.347198,300,3137.569249
416.285995,300,3138.403981
417.038497,300,3139.237246
415.356645,300,3140.081528
399.268156,300,3140.914215
385.942158,300,3141.749416
401.994522,300,3144.272801
351.049651,300,3145.107362
513.114332,300,3145.940822
458.257103,300,3146.77549
378.877238,300,3147.608809
445.489428,300,3148.443339
376.212138,300,3149.27674
465.950221,300,3152.067798
162.007544,300,3152.900435
508.095503,300,3153.743472
387.435269,300,3154.577192
450.196513,300,3155.411707
381.058291,300,3156.245696
297.457501,300,3157.080754
479.96388,300,3159.679373
