#{"t_start": 1700088230.1399243, "env_id": null}
r,l,t
393.166524,300,519.492848
450.963461,300,520.591988
229.0473,300,521.666448
385.110518,300,522.701759
429.336666,300,523.788752
469.645436,300,525.575656
453.97811,300,526.633113
468.278584,300,527.681022
458.996159,300,528.757981
435.617514,300,529.816837
457.969637,300,530.866138
379.057611,300,531.909698
450.873902,300,533.688788
441.052873,300,534.761499
463.803218,300,535.803379
447.061882,300,536.844398
437.235377,300,537.902435
442.089163,300,538.946454
408.965413,300,539.995567
452.181797,300,541.794078
310.844786,300,542.83827
374.235917,300,543.90713
343.875569,300,544.987296
429.779362,300,546.059047
343.79493,300,547.138487
474.567163,300,548.222769
405.527987,300,550.011629
412.593114,300,551.094454
443.379038,300,552.139097
455.996431,300,553.18499
463.430144,300,554.254849
445.568039,300,555.312245
457.213422,300,557.071902
432.392871,300,558.13147
378.885142,300,559.203683
447.005478,300,560.287068
441.584499,300,561.316085
298.978053,300,562.388605
464.513337,300,563.438255
453.071064,300,565.185349
464.124743,300,566.244673
405.823098,300,567.314612
428.704515,300,568.35801
359.348957,300,569.414874
446.418379,300,570.459102
349.062699,300,571.532126
331.956546,300,573.337905
379.935267,300,574.432873
426.713976,300,575.50433
365.695431,300,576.590641
469.118918,300,577.637388
453.057501,300,578.711307
451.008508,300,579.771439
312.048176,300,581.55205
413.745863,300,582.593384
439.265156,300,583.667042
468.079539,300,584.684633
453.519803,300,585.757408
455.36586,300,586.813045
458.267707,300,587.875167
444.377761,300,589.668959
274.617115,300,590.712845
332.052411,300,591.770467
447.217693,300,592.830127
390.815563,300,593.872914
474.390162,300,594.945531
428.104333,300,596.030214
345.260635,300,597.794054
424.351621,300,598.893232
433.136688,300,599.962035
337.23108,300,601.04359
434.25181,300,602.095769
358.11396,300,603.149886
457.893462,300,604.948497
470.250606,300,606.033371
442.023978,300,607.133214
326.298299,300,608.213216
452.153077,300,609.305278
361.175906,300,610.426787
442.764995,300,611.518355
448.725743,300,613.299764
417.932371,300,614.402241
472.499129,300,615.520766
375.951326,300,616.630625
460.076086,300,617.727704
475.316918,300,618.859776
461.474915,300,619.967327
359.901289,300,621.765202
292.932631,300,622.858733
468.315087,300,623.965504
371.36004,300,625.056452
442.618764,300,626.151605
443.514114,300,627.257978
449.872881,300,628.381991
453.254058,300,630.18992
341.610705,300,631.298129
460.815197,300,632.37654
448.305199,300,633.480923
472.489581,300,634.576115
461.688302,300,635.657045
467.810384,300,636.74903
351.181404,300,638.518437
386.471178,300,639.59681
463.38542,300,640.706216
376.296273,300,641.761442
449.739456,300,642.828907
433.406598,300,643.909531
458.64092,300,645.713582
407.92169,300,646.775522
375.018452,300,647.881726
421.771025,300,648.964008
454.534428,300,650.049131
446.979423,300,651.147369
364.189017,300,652.241059
309.073048,300,654.063428
450.629352,300,655.176796
424.686322,300,656.271636
473.94271,300,657.362439
382.54701,300,658.475253
439.359707,300,659.574106
433.49075,300,660.657116
432.50582,300,662.479
425.431985,300,663.569919
431.573676,300,664.664891
439.388187,300,665.774591
381.186611,300,666.844783
464.49498,300,667.926006
331.539068,300,669.018838
442.578564,300,670.803951
444.974349,300,671.871789
366.092883,300,672.978357
299.985515,300,674.085959
456.851774,300,675.195144
449.017024,300,676.327614
446.61853,300,677.448851
413.842183,300,679.252652
355.894368,300,680.344486
312.753841,300,681.451584
375.386388,300,682.530562
423.372156,300,683.635752
371.085534,300,684.743557
449.694406,300,685.867415
384.316739,300,687.680057
442.346167,300,688.786345
460.245538,300,689.90422
411.505046,300,690.994753
441.940168,300,692.100752
448.111653,300,693.183597
324.315392,300,694.977553
382.021864,300,696.071068
464.469617,300,697.179397
361.52328,300,698.266958
451.761424,300,699.356132
416.169673,300,700.464404
448.276178,300,701.598003
464.845581,300,703.422222
450.410595,300,704.527262
435.71555,300,705.663001
463.403432,300,706.766431
426.367922,300,707.844384
459.190872,300,708.924661
290.322942,300,710.028726
358.643162,300,711.883274
359.479451,300,712.990979
422.440597,300,714.108781
434.417417,300,715.20316
314.676205,300,716.335421
461.136723,300,717.447404
481.281289,300,718.554262
348.59266,300,720.363557
437.561814,300,721.472136
434.760149,300,722.581727
450.294186,300,723.675255
413.974922,300,724.777905
422.222687,300,725.888734
344.442966,300,727.013922
470.408411,300,728.808665
443.482206,300,729.919293
424.11739,300,731.015694
433.273116,300,732.12898
428.496611,300,733.227194
443.009483,300,734.377867
415.254999,300,735.490873
467.664868,300,737.273588
436.191258,300,738.382167
369.318614,300,739.48948
445.844545,300,740.584433
353.36718,300,741.681295
470.403017,300,742.791353
452.190288,300,744.607515
445.779501,300,745.712981
450.496213,300,746.864536
303.155967,300,747.985205
340.854554,300,749.146842
444.04403,300,750.278216
369.173272,300,751.382494
390.5233,300,753.217526
450.634803,300,754.312232
454.592802,300,755.443351
348.252674,300,756.562752
366.190197,300,757.681918
356.060814,300,758.798084
364.167782,300,759.91885
430.860539,300,761.75468
347.132348,300,762.859137
476.841413,300,764.007477
333.251396,300,765.126375
285.147616,300,766.271443
462.471096,300,767.392666
457.807766,300,768.496471
437.650445,300,770.31895
446.514915,300,771.411951
331.379844,300,772.54163
368.934667,300,773.659696
430.007073,300,774.774213
452.886522,300,775.844445
354.797105,300,776.876438
447.300067,300,778.647216
442.287346,300,779.720395
464.38153,300,780.756982
359.977048,300,781.845365
459.05294,300,782.921301
455.228313,300,783.966725
437.305118,300,785.026501
427.650057,300,786.834094
466.824454,300,787.920172
461.820854,300,789.021598
438.161604,300,790.08098
369.726169,300,791.129037
446.220091,300,792.226239
456.640281,300,794.019588
454.626757,300,795.064576
448.638225,300,796.125483
453.157425,300,797.187377
455.685628,300,798.261735
457.874159,300,799.312731
332.406776,300,800.399549
476.333784,300,802.194226
448.437844,300,803.255605
428.155229,300,804.31571
455.08944,300,805.361111
297.594434,300,806.404641
442.628916,300,807.460604
458.550083,300,808.536331
383.049993,300,810.304466
429.82768,300,811.36576
468.516685,300,812.410096
473.4395,300,813.458538
427.371296,300,814.518244
465.339449,300,815.567772
316.501768,300,816.640408
437.354488,300,818.389805
398.875384,300,819.464829
419.74682,300,820.526646
432.812792,300,821.557844
449.104314,300,822.647902
441.409063,300,823.725099
351.339141,300,824.787784
433.210431,300,826.575402
408.119269,300,827.610071
451.310646,300,828.644221
454.763885,300,829.68256
316.744365,300,830.731627
280.655616,300,831.795912
416.217783,300,833.555883
350.244296,300,834.610332
444.810399,300,835.687877
432.187976,300,836.75317
437.695758,300,837.797838
381.757927,300,838.844809
456.22586,300,839.892384
397.348021,300,841.703207
442.380099,300,842.745881
388.344322,300,843.836471
406.773919,300,844.878822
468.337119,300,845.96806
301.00321,300,847.030874
409.176485,300,848.089888
356.925977,300,849.89351
359.551616,300,850.95294
388.601464,300,852.028481
416.803058,300,853.059702
402.10216,300,854.132254
449.531484,300,855.161456
321.638815,300,856.206719
449.089545,300,857.981503
425.027374,300,859.028495
430.949478,300,860.074705
435.174725,300,861.135153
456.298651,300,862.222852
431.525273,300,863.253843
442.69134,300,864.295952
446.074346,300,866.088034
438.471238,300,867.134437
437.497425,300,868.176678
329.158476,300,869.238264
428.638038,300,870.295696
443.77104,300,871.339289
342.803953,300,872.384064
362.270522,300,874.173058
461.339927,300,875.249058
440.411116,300,876.309192
357.991877,300,877.397207
382.147949,300,878.428744
374.066385,300,879.489475
394.868515,300,881.264758
364.286645,300,882.312252
312.155761,300,883.357283
455.508601,300,884.400562
378.136203,300,885.445537
425.446747,300,886.476867
338.915921,300,887.522008
435.910978,300,889.269626
420.134581,300,890.326381
291.255183,300,891.36085
432.449581,300,892.392867
439.251696,300,893.4424
457.333682,300,894.463473
396.123745,300,895.526089
431.918593,300,897.27336
437.308851,300,898.305288
284.750752,300,899.386045
393.916144,300,900.446075
423.379217,300,901.500507
416.856481,300,902.545375
330.232459,300,903.63224
456.320879,300,905.394253
422.981788,300,906.464916
365.187687,300,907.521729
366.10386,300,908.580459
406.216721,300,909.638792
411.841292,300,910.684436
373.654166,300,911.716453
434.65709,300,913.504179
413.761372,300,914.575133
428.077607,300,915.671309
403.91584,300,916.741383
453.324166,300,917.827477
407.990545,300,918.910989
393.992671,300,919.997741
402.689258,300,921.814309
360.894099,300,922.885459
421.44534,300,923.944661
405.916307,300,925.002296
395.645338,300,926.033688
435.477694,300,927.09292
443.439089,300,928.870238
302.769821,300,929.939655
411.597918,300,931.001953
441.214193,300,932.076094
432.245518,300,933.117624
405.00674,300,934.135325
375.862787,300,935.205732
371.54689,300,937.008121
240.590287,300,938.089903
456.934069,300,939.162746
426.190017,300,940.205694
421.986478,300,941.276569
441.053614,300,942.34763
393.509186,300,943.381132
422.459139,300,945.155447
371.575484,300,946.225886
383.438459,300,947.281718
437.575854,300,948.327562
437.832755,300,949.384809
441.234045,300,950.444682
384.400982,300,951.463583
430.825378,300,953.199563
340.826164,300,954.260138
398.508844,300,955.346357
440.379706,300,956.445345
368.875942,300,957.511378
330.539348,300,958.603905
305.036298,300,959.670299
431.819872,300,961.474118
434.455706,300,962.557707
404.910174,300,963.626588
400.733959,300,964.726434
339.240956,300,965.793675
435.906717,300,966.8893
356.535822,300,967.95822
394.234468,300,969.762922
420.79343,300,970.872353
429.485698,300,971.982334
398.761162,300,973.063387
440.470859,300,974.197953
420.570575,300,975.294255
370.071139,300,977.079997
319.924335,300,978.175596
414.639316,300,979.285956
411.34621,300,980.367023
343.853837,300,981.445046
432.422935,300,982.556487
390.536696,300,983.668001
403.611871,300,985.451825
421.065406,300,986.545389
426.176547,300,987.62232
440.384055,300,988.740247
392.895644,300,989.844127
427.952411,300,990.928794
370.79913,300,991.993299
416.411638,300,993.804544
452.573497,300,994.903405
448.18628,300,996.017407
358.671638,300,997.097459
401.590291,300,998.204434
422.474119,300,999.302762
368.73971,300,1000.382711
434.93585,300,1002.18843
323.344441,300,1003.25528
414.64075,300,1004.33443
388.73308,300,1005.428837
413.169882,300,1006.519442
383.319268,300,1007.602506
411.121729,300,1008.700323
423.649159,300,1010.483059
338.747581,300,1011.589849
413.626119,300,1012.669034
423.69221,300,1013.76012
422.229003,300,1014.853374
432.927898,300,1015.963636
431.866316,300,1017.804587
413.395484,300,1018.874626
429.603329,300,1019.968954
446.253464,300,1021.073528
426.332534,300,1022.180589
405.913094,300,1023.273103
399.490477,300,1024.36649
287.066188,300,1026.149824
326.809776,300,1027.24493
402.912937,300,1028.341073
441.54482,300,1029.479689
433.427305,300,1030.573405
436.192385,300,1031.678563
455.947101,300,1032.770892
466.503527,300,1034.566816
384.999217,300,1035.645668
415.641404,300,1036.753414
415.955804,300,1037.830652
451.39353,300,1038.936312
338.542313,300,1040.033978
432.73296,300,1041.140931
299.17776,300,1043.064504
409.259531,300,1044.172998
346.140672,300,1045.277023
408.84178,300,1046.404855
428.550936,300,1047.49522
386.79772,300,1048.59206
429.19825,300,1049.691397
435.236892,300,1051.596276
347.004679,300,1052.72742
347.22083,300,1053.843823
428.546944,300,1054.933676
419.937736,300,1056.040281
455.657729,300,1057.142614
425.826786,300,1058.248444
357.153941,300,1060.13819
427.485261,300,1061.237755
429.700801,300,1062.34129
435.557369,300,1063.448544
379.038104,300,1064.524888
423.139948,300,1065.634075
445.031836,300,1067.444698
355.925703,300,1068.552299
420.521861,300,1069.675751
371.638567,300,1070.758805
425.991153,300,1071.86944
411.905248,300,1072.974033
375.88901,300,1074.09271
408.46322,300,1075.939657
422.079061,300,1077.048465
387.347207,300,1078.156215
397.915717,300,1079.275921
431.627409,300,1080.406681
441.118198,300,1081.52464
413.235578,300,1082.641206
373.784467,300,1084.557221
447.814357,300,1085.685178
379.865213,300,1086.776607
409.264943,300,1087.881341
390.52832,300,1089.017486
414.897096,300,1090.154852
444.812111,300,1091.256346
427.873346,300,1093.084379
400.892074,300,1094.221184
423.140956,300,1095.343233
338.6455,300,1096.478144
438.747494,300,1097.613211
405.348171,300,1098.7261
411.172182,300,1099.818434
452.598107,300,1101.583449
394.908959,300,1102.678015
391.254108,300,1103.77205
407.98059,300,1104.906457
426.97255,300,1106.026151
382.974506,300,1107.118907
334.645596,300,1108.234502
432.840012,300,1110.073462
358.028376,300,1111.198347
376.553953,300,1112.304671
431.278796,300,1113.421298
436.340249,300,1114.569274
426.380384,300,1115.687564
431.817533,300,1117.604815
371.322135,300,1118.710785
437.740396,300,1119.839177
368.793554,300,1120.965765
384.430105,300,1122.069985
427.148774,300,1123.147097
415.45483,300,1124.251973
390.672645,300,1126.156264
437.855876,300,1127.262932
439.660325,300,1128.351999
342.900334,300,1129.486142
466.71913,300,1130.589844
418.002476,300,1131.68003
393.892032,300,1132.797852
456.149892,300,1134.632023
421.695511,300,1135.699126
430.858188,300,1136.733232
335.244171,300,1137.769692
421.678412,300,1138.830644
441.309199,300,1139.892849
384.174285,300,1140.967609
432.389941,300,1142.728537
408.896694,300,1143.804082
425.25441,300,1144.85014
359.559811,300,1145.909624
349.392069,300,1146.968146
432.254041,300,1148.012624
442.118363,300,1149.072279
399.803504,300,1150.827664
407.438209,300,1151.889462
437.246562,300,1152.934102
283.603745,300,1153.991913
299.539042,300,1155.052097
427.350812,300,1156.100324
397.568564,300,1157.146343
421.344889,300,1158.894216
310.623668,300,1159.937946
451.391843,300,1161.026846
437.889824,300,1162.113092
361.307633,300,1163.173823
443.38008,300,1164.232762
342.184813,300,1165.998814
415.290401,300,1167.085063
416.845233,300,1168.144997
416.198666,300,1169.206026
404.021822,300,1170.253902
453.590962,300,1171.311611
414.37638,300,1172.371202
394.635647,300,1174.164409
415.374495,300,1175.210052
440.473386,300,1176.295306
433.159033,300,1177.354458
429.036365,300,1178.403901
402.527755,300,1179.463688
427.5061,300,1180.567405
427.638894,300,1182.355159
445.243155,300,1183.38935
415.035281,300,1184.450175
305.206233,300,1185.496001
429.69263,300,1186.555026
406.610362,300,1187.615795
429.281159,300,1188.675358
426.860118,300,1190.488983
367.353548,300,1191.549128
422.238153,300,1192.59895
352.856637,300,1193.673728
392.193604,300,1194.733478
342.331424,300,1195.793532
439.161495,300,1196.83777
438.020045,300,1198.626704
419.543945,300,1199.687996
376.477456,300,1200.73658
399.996791,300,1201.778789
426.781753,300,1202.811754
442.104921,300,1203.89801
433.953833,300,1204.981875
340.115006,300,1206.773019
433.511652,300,1207.808025
428.502242,300,1208.882877
434.75239,300,1209.928765
433.714705,300,1210.972333
450.119838,300,1212.005476
414.129428,300,1213.833696
368.245269,300,1214.908816
430.398629,300,1215.967731
359.248696,300,1217.027296
432.225176,300,1218.085223
438.423694,300,1219.156496
425.50362,300,1220.204389
374.114961,300,1221.975694
396.296103,300,1223.021798
448.293493,300,1224.06423
425.022957,300,1225.111501
444.39089,300,1226.169628
435.172989,300,1227.231637
380.225802,300,1228.280243
372.929863,300,1230.046512
385.746665,300,1231.122105
408.93051,300,1232.194609
305.336135,300,1233.256844
361.760899,300,1234.315102
442.016857,300,1235.37297
402.704849,300,1236.445778
441.640336,300,1238.21966
397.701088,300,1239.278903
353.178289,300,1240.338586
433.176811,300,1241.401858
369.36949,300,1242.445397
401.252742,300,1243.502924
457.229414,300,1244.55976
441.674964,300,1246.404191
432.645617,300,1247.461707
429.032098,300,1248.536202
428.513586,300,1249.605709
314.755817,300,1250.637221
347.562758,300,1251.68302
436.006992,300,1253.501398
414.638108,300,1254.5331
358.831667,300,1255.604945
337.590769,300,1256.673624
423.837892,300,1257.735739
405.418886,300,1258.793412
426.799226,300,1259.863316
417.044321,300,1261.60933
422.923766,300,1262.629949
432.923062,300,1263.687455
445.175378,300,1264.7328
423.582591,300,1265.804998
378.818246,300,1266.8773
314.58272,300,1267.925111
341.013322,300,1269.701384
452.363946,300,1270.756326
428.46817,300,1271.787045
365.74554,300,1272.843878
356.960072,300,1273.952662
368.796444,300,1275.027256
414.798299,300,1276.061921
439.786237,300,1277.810411
403.066896,300,1278.897717
431.928811,300,1279.96568
435.377436,300,1281.025798
456.186191,300,1282.126044
424.433912,300,1283.170852
454.918563,300,1284.227275
336.597516,300,1285.994152
343.44631,300,1287.064032
432.442994,300,1288.133566
377.590214,300,1289.200341
373.535598,300,1290.25618
352.112498,300,1291.325744
370.360685,300,1292.408946
281.395404,300,1294.210474
329.615135,300,1295.292406
371.643735,300,1296.386311
416.354068,300,1297.456075
327.54675,300,1298.525312
408.337196,300,1299.584143
393.522329,300,1301.325071
320.772246,300,1302.421518
418.107919,300,1303.491059
441.555037,300,1304.524285
340.863324,300,1305.606196
411.857743,300,1306.665979
388.18912,300,1307.737359
415.237155,300,1309.515197
403.774655,300,1310.571634
392.367705,300,1311.600496
413.424063,300,1312.640732
435.534715,300,1313.695036
392.046724,300,1314.740178
437.266831,300,1315.824083
454.687626,300,1317.60606
354.866875,300,1318.677568
437.365571,300,1319.767836
371.556519,300,1320.846822
463.503499,300,1321.941249
368.059994,300,1323.021816
373.702702,300,1324.117055
414.928913,300,1325.916934
437.887759,300,1327.028583
385.254507,300,1328.102083
428.869553,300,1329.184411
447.968528,300,1330.265833
432.31187,300,1331.345176
442.287854,300,1332.422169
445.381005,300,1334.220657
417.217182,300,1335.315024
374.1891,300,1336.396989
397.922198,300,1337.479555
