rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/iterations,train/entropy_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/value_loss,train/loss,train/std,train/approx_kl
300.0,281,400.1767513399999,2007,565248,276,-10.141753146052361,0.0003,0.334814453125,2750,0.1690649390220642,8.54394369525835e-05,0.2,221.5911900639534,83.53316497802734,0.8656834959983826,0.07018278
300.0,281,401.8617463699999,2015,567296,277,-10.115817272663117,0.0003,0.348046875,2760,0.7784401178359985,-0.0017389043598086574,0.2,201.9621251940727,35.92988204956055,0.8648903965950012,0.07309668
300.0,281,403.51372281,2022,569344,278,-10.120457807183266,0.0003,0.29052734375,2770,0.11015623807907104,0.002067048846220132,0.2,221.2011659026146,90.42121887207031,0.86580491065979,0.03412646
300.0,281,406.67920447000006,2029,571392,279,-10.134004476666451,0.0003,0.31884765625,2780,0.4150877594947815,0.004273696171730989,0.2,206.98014796376228,19.339069366455078,0.866946816444397,0.07930142
300.0,281,405.09298188,2037,573440,280,-10.164737686514854,0.0003,0.481103515625,2790,-0.026160478591918945,0.008437791936012217,0.2,230.74727512598037,288.16278076171875,0.8713921904563904,0.08378774
300.0,281,407.41603273,2044,575488,281,-10.178996136784553,0.0003,0.204248046875,2800,0.8276012539863586,-0.004458999985945411,0.2,189.29405682086946,42.546043395996094,0.8696238994598389,0.030795172
300.0,281,397.8333379200001,2051,577536,282,-10.167406117916107,0.0003,0.262109375,2810,0.799054816365242,-0.004179735326033551,0.2,171.55518407821654,47.795772552490234,0.8697652816772461,0.026858522
300.0,281,401.98608268000004,2058,579584,283,-10.15485633611679,0.0003,0.277685546875,2820,0.8676895648241043,0.0011005339823896066,0.2,155.04408818483353,67.87985229492188,0.8684861660003662,0.045967426
300.0,281,402.40711756999997,2066,581632,284,-10.157130986452103,0.0003,0.223974609375,2830,0.49497997760772705,0.0007434626284521073,0.2,200.70405064821244,52.84285354614258,0.8692872524261475,0.046042368
300.0,281,405.4333887000001,2073,583680,285,-10.159563267230988,0.0003,0.308642578125,2840,0.6899735629558563,-0.0003977162908995524,0.2,230.7922621011734,128.7510986328125,0.8708525896072388,0.039445408
300.0,281,404.95735864,2080,585728,286,-10.135991671681404,0.0003,0.5130859375,2850,0.17804527282714844,0.025454313473892397,0.2,222.04641565084458,189.92523193359375,0.8663548231124878,0.061554786
300.0,281,404.51327207,2088,587776,287,-10.118970075249672,0.0003,0.231982421875,2860,0.8018673360347748,-0.009209227870451286,0.2,206.93028252124788,144.3678436279297,0.865066409111023,0.04721114
300.0,281,406.71516414999996,2095,589824,288,-10.1038161277771,0.0003,0.302880859375,2870,0.6926187872886658,0.005959450458612991,0.2,174.30917390584946,243.17156982421875,0.8621575832366943,0.055593453
300.0,281,409.6955590100001,2102,591872,289,-10.086342591047288,0.0003,0.233642578125,2880,0.5769134163856506,-0.005607765875174664,0.2,203.40030685663223,171.44561767578125,0.8624006509780884,0.04318531
300.0,281,405.75269047,2109,593920,290,-10.084734225273133,0.0003,0.32939453125,2890,0.4743027091026306,-0.00619505979702808,0.2,208.96391447782517,210.83096313476562,0.8618795871734619,0.045375936
300.0,281,407.72729097,2117,595968,291,-10.079686921834945,0.0003,0.172265625,2900,0.6354902386665344,-0.002800789511820767,0.2,126.21670508384705,28.490720748901367,0.8608216643333435,0.022672482
300.0,281,403.5680695699999,2124,598016,292,-10.075991210341453,0.0003,0.083447265625,2910,0.3920196294784546,-0.008221656202658778,0.2,199.48488912582397,69.53742980957031,0.8615104556083679,0.015307561
300.0,281,399.1418013,2131,600064,293,-10.09933979511261,0.0003,0.539013671875,2920,0.7769873142242432,0.015582548051315825,0.2,251.12708299160005,68.34127044677734,0.8672464489936829,0.13357323
300.0,281,394.81555843,2139,602112,294,-10.129984012246132,0.0003,0.3142578125,2930,0.7436181306838989,-0.00415778761234833,0.2,194.3455573618412,55.147891998291016,0.8678366541862488,0.0650778
300.0,281,403.9618404800001,2146,604160,295,-10.127148339152336,0.0003,0.279833984375,2940,0.7649516463279724,-0.004098073042405304,0.2,198.78664103746414,120.49195861816406,0.866626501083374,0.0527241
300.0,281,405.77802368,2153,606208,296,-10.114197680354119,0.0003,0.23134765625,2950,0.4189484119415283,-0.0014551556072547101,0.2,208.242713201046,25.373929977416992,0.8643404245376587,0.04089918
300.0,281,411.88086624999994,2160,608256,297,-10.103241381049155,0.0003,0.245751953125,2960,0.38092344999313354,-0.0009471453668083996,0.2,187.28806504011155,73.87151336669922,0.8648872375488281,0.048167586
300.0,281,405.97208148,2168,610304,298,-10.11644867658615,0.0003,0.349267578125,2970,0.5135418474674225,-0.0035015018816920928,0.2,244.3621006011963,156.89962768554688,0.8674502372741699,0.06255136
300.0,281,404.96675911000005,2175,612352,299,-10.108915692567825,0.0003,0.31513671875,2980,0.7698570340871811,-0.001633206788392272,0.2,180.82627193927766,66.4245834350586,0.863147497177124,0.053720057
300.0,281,400.67126966,2182,614400,300,-10.090781363844872,0.0003,0.270166015625,2990,0.6945176124572754,-0.004294705386564601,0.2,211.40797761678695,70.1522216796875,0.8621307015419006,0.040249288
300.0,281,404.73991833,2190,616448,301,-10.079728272557258,0.0003,0.31044921875,3000,0.7525789737701416,-0.0010983656495227479,0.2,212.63121356964112,29.55531883239746,0.8607493042945862,0.05031068
300.0,281,407.1073626,2197,618496,302,-10.078488656878472,0.0003,0.216259765625,3010,0.35039758682250977,-0.0021123317696037703,0.2,217.87731996774673,130.40481567382812,0.8630038499832153,0.026871048
300.0,281,406.6913312699999,2204,620544,303,-10.088970440626145,0.0003,0.332080078125,3020,0.46178311109542847,0.004046325793024152,0.2,199.15933346748352,31.08407974243164,0.8630340099334717,0.04714679
300.0,281,409.43158860999995,2212,622592,304,-10.094202828407287,0.0003,0.3654296875,3030,0.3299397826194763,0.013924243755172937,0.2,212.0846582353115,61.87761688232422,0.8659955859184265,0.09879764
300.0,281,413.34766707999995,2219,624640,305,-10.119982740283012,0.0003,0.396630859375,3040,0.5762773752212524,0.019339057036268058,0.2,207.88076397180558,94.38799285888672,0.8674535751342773,0.11143944
300.0,281,414.75115675,2226,626688,306,-10.151874434947967,0.0003,0.274609375,3050,0.24287927150726318,-0.011250055991331465,0.2,222.15618014335632,129.37249755859375,0.8716232776641846,0.044038426
300.0,281,416.29224602,2234,628736,307,-10.15803142786026,0.0003,0.307373046875,3060,0.07060444355010986,0.010196866957994644,0.2,242.5337920308113,161.5426025390625,0.8686345219612122,0.0643494
300.0,281,417.15842259,2241,630784,308,-10.147139641642571,0.0003,0.29013671875,3070,0.1721951961517334,0.003376465543988161,0.2,248.1152623295784,262.9415283203125,0.8699509501457214,0.03616364
300.0,281,419.26075569999995,2248,632832,309,-10.159178876876831,0.0003,0.2091796875,3080,0.8378317803144455,-0.005941131707731984,0.2,135.3535399854183,15.702834129333496,0.8706417679786682,0.040031776
300.0,281,418.84840355,2256,634880,310,-10.165345504879951,0.0003,0.12490234375,3090,0.4248740077018738,-0.008607167056470643,0.2,233.27636672258376,119.89899444580078,0.8706827759742737,0.015116678
300.0,281,419.45963459000006,2263,636928,311,-10.168906816840172,0.0003,0.179736328125,3100,0.5414401590824127,-0.009064958705857861,0.2,168.50227869749068,46.13444519042969,0.8715967535972595,0.030175157
300.0,281,421.38407126,2270,638976,312,-10.17805736064911,0.0003,0.1884765625,3110,0.5840768814086914,-0.01294469502317952,0.2,243.24563875198365,39.041378021240234,0.8716895580291748,0.025530348
300.0,281,426.6403535500001,2277,641024,313,-10.188941058516502,0.0003,0.17978515625,3120,0.3817545771598816,-0.0024974830434075558,0.2,237.81886115074158,163.962890625,0.8748154044151306,0.040034257
300.0,281,423.64240443999995,2285,643072,314,-10.175124105811118,0.0003,0.32705078125,3130,0.3198038339614868,0.0001162984743132256,0.2,212.02449650764464,120.30107116699219,0.8686036467552185,0.04336988
300.0,281,423.62791734,2292,645120,315,-10.16176192164421,0.0003,0.234326171875,3140,0.6323822140693665,-0.006785977345862193,0.2,214.3181587576866,139.23426818847656,0.8713535070419312,0.041355133
300.0,281,422.5319904,2299,647168,316,-10.172942990064621,0.0003,0.342236328125,3150,0.23554635047912598,-0.0030200705950846896,0.2,227.87597874403,81.16080474853516,0.872138500213623,0.04971215
300.0,281,424.51805480999997,2306,649216,317,-10.164990600943565,0.0003,0.26240234375,3160,0.6879006028175354,-0.01081897327239858,0.2,191.30958398580552,103.70519256591797,0.8708016872406006,0.038267862
300.0,281,417.74939587,2314,651264,318,-10.169224548339844,0.0003,0.25029296875,3170,0.470022976398468,-0.012511250132229179,0.2,215.56795215010644,99.58422088623047,0.8726733922958374,0.024991505
300.0,281,413.25018214000005,2321,653312,319,-10.171608200669288,0.0003,0.217529296875,3180,0.7047886252403259,-0.0054679245411534795,0.2,206.0310267686844,80.16046142578125,0.8705505132675171,0.039930902
300.0,281,412.15252703000004,2328,655360,320,-10.155127921700478,0.0003,0.326806640625,3190,0.5304120182991028,0.0017868827759230043,0.2,158.3480396449566,50.80445861816406,0.8691668510437012,0.056821696
300.0,281,411.95026687000006,2336,657408,321,-10.13587340414524,0.0003,0.265185546875,3200,0.14179342985153198,-0.006799320994468871,0.2,223.18177510499953,115.0552749633789,0.8663349151611328,0.040780306
300.0,281,410.52757031999994,2343,659456,322,-10.120400434732437,0.0003,0.23583984375,3210,0.08429092168807983,-0.004942960191692691,0.2,237.4328337907791,147.60781860351562,0.8656420707702637,0.035819475
300.0,281,412.23610614999996,2350,661504,323,-10.107454121112823,0.0003,0.39345703125,3220,0.19372183084487915,0.010209321774891578,0.2,204.2166858971119,127.8149642944336,0.8638587594032288,0.06854406
300.0,281,406.64769715,2358,663552,324,-10.097134593129159,0.0003,0.25048828125,3230,0.21408730745315552,-0.003373766793811228,0.2,201.57207013368605,54.00390625,0.8645870685577393,0.040368423
300.0,281,408.31896670999987,2365,665600,325,-10.088128399848937,0.0003,0.30458984375,3240,0.7031318545341492,0.003628855897113681,0.2,191.28401558399202,75.66678619384766,0.8608320951461792,0.053222857
300.0,281,406.88516922,2373,667648,326,-10.063830110430718,0.0003,0.4212890625,3250,0.14317721128463745,0.016113332542590796,0.2,183.01472190618514,240.50579833984375,0.8616471290588379,0.096135475
300.0,281,408.06745215,2380,669696,327,-10.057120862603188,0.0003,0.34560546875,3260,0.09708493947982788,0.0007931066196761094,0.2,178.37031306028365,65.3360366821289,0.8604176044464111,0.06743972
300.0,281,409.88614396,2387,671744,328,-10.061435177922249,0.0003,0.173388671875,3270,0.2799903154373169,-0.009813227312406525,0.2,209.8732685804367,74.57573699951172,0.8610395789146423,0.040523656
300.0,281,409.3273418800001,2395,673792,329,-10.054615059494973,0.0003,0.394189453125,3280,0.25303059816360474,0.009820036178280134,0.2,206.43718272447586,237.60276794433594,0.8599398732185364,0.0743956
300.0,281,407.26269161,2402,675840,330,-10.067516016960145,0.0003,0.254833984375,3290,0.6106350123882294,-0.009407623764127493,0.2,206.09317210912704,71.11222839355469,0.8609515428543091,0.030403817
300.0,281,409.8782383,2409,677888,331,-10.070659959316254,0.0003,0.26953125,3300,0.4716101288795471,0.009277621113869827,0.2,199.3666962146759,39.0283203125,0.8610976338386536,0.037908122
300.0,281,412.3888489099999,2416,679936,332,-10.058657240867614,0.0003,0.30556640625,3310,0.11011123657226562,-0.0031585687305778266,0.2,187.3907629072666,46.49498748779297,0.8599361181259155,0.040556394
300.0,281,415.41062435999993,2424,681984,333,-10.074265259504319,0.0003,0.283837890625,3320,0.3205084204673767,-0.003121134915272705,0.2,200.5609645843506,214.3330535888672,0.864715039730072,0.0441422
300.0,281,417.98270429999997,2431,684032,334,-10.089488258957862,0.0003,0.250390625,3330,0.3214077353477478,-0.01111792789743049,0.2,195.56174209713936,84.80455780029297,0.8617541790008545,0.035854906
300.0,281,414.99037841000006,2438,686080,335,-10.073117750883103,0.0003,0.26845703125,3340,0.2786862254142761,-0.0032945784441835713,0.2,214.07338876724242,58.33963394165039,0.8616494536399841,0.0403243
300.0,281,420.1388276,2446,688128,336,-10.077879551053048,0.0003,0.230322265625,3350,0.292651891708374,-0.008256511665967992,0.2,222.34135601520538,97.81250762939453,0.8628692626953125,0.0366174
300.0,281,418.06324644,2453,690176,337,-10.078356716036797,0.0003,0.459326171875,3360,0.08206427097320557,0.024231409447384066,0.2,215.8355688214302,221.06069946289062,0.8621417880058289,0.10437612
300.0,281,419.63358068,2460,692224,338,-10.082472991943359,0.0003,0.222802734375,3370,0.5944904983043671,-0.00825539811703493,0.2,166.7559078156948,76.01085662841797,0.8614497184753418,0.033563644
300.0,281,420.76576023,2468,694272,339,-10.09248951971531,0.0003,0.370068359375,3380,0.21841496229171753,0.011654947986244224,0.2,234.4567714214325,58.25534439086914,0.8638809323310852,0.060316004
300.0,281,420.41855000000004,2475,696320,340,-10.102122098207474,0.0003,0.220263671875,3390,0.5367878377437592,-0.000930123774742242,0.2,213.53270919322966,89.13140869140625,0.8636560440063477,0.0301348
300.0,281,423.36056623999997,2482,698368,341,-10.100523355603219,0.0003,0.275732421875,3400,0.3266640305519104,-0.004275902600056725,0.2,211.9530399441719,96.56617736816406,0.8645783066749573,0.059038013
300.0,281,420.2427300500001,2489,700416,342,-10.102348861098289,0.0003,0.326171875,3410,-0.03246164321899414,0.000961052009370178,0.2,231.3864971637726,36.76424026489258,0.8636673092842102,0.08363082
300.0,281,423.56259311,2497,702464,343,-10.095921674370766,0.0003,0.281787109375,3420,0.05698060989379883,-0.0022689958379487505,0.2,200.0512160718441,120.67157745361328,0.8629264235496521,0.050331824
300.0,281,424.28117347,2504,704512,344,-10.094600886106491,0.0003,0.280419921875,3430,0.046757400035858154,-0.003967706035473384,0.2,241.4516433775425,173.33880615234375,0.8638256788253784,0.039441273
300.0,281,423.14688899,2512,706560,345,-10.11229386627674,0.0003,0.33359375,3440,0.11769485473632812,0.008324220986105501,0.2,230.5068195462227,119.95291900634766,0.8665422201156616,0.06268423
300.0,281,422.60885085999996,2519,708608,346,-10.109141451120376,0.0003,0.24169921875,3450,0.2816646695137024,-0.010492532172065694,0.2,194.21594268679618,41.740543365478516,0.8638890981674194,0.034142036
300.0,281,424.3863534099999,2526,710656,347,-10.09312464594841,0.0003,0.306591796875,3460,0.5537764728069305,-0.005882535876298789,0.2,216.09145014286042,143.62466430664062,0.8637242913246155,0.055107974
300.0,281,423.77612812000007,2534,712704,348,-10.07771734893322,0.0003,0.3701171875,3470,0.146950364112854,0.013739872333826498,0.2,245.5660204768181,169.02757263183594,0.8617743253707886,0.055405606
300.0,281,422.3480022300001,2541,714752,349,-10.076628413796424,0.0003,0.285986328125,3480,-0.026817798614501953,-0.005537400468892883,0.2,206.92981133460998,41.68849182128906,0.8627831339836121,0.05321238
300.0,281,423.69913349,2548,716800,350,-10.076437211036682,0.0003,0.2611328125,3490,0.575393944978714,-0.007235303582274355,0.2,198.1506698668003,48.289302825927734,0.8634157180786133,0.043807477
300.0,281,426.93581072,2556,718848,351,-10.092911064624786,0.0003,0.336328125,3500,0.1518932580947876,0.0027246482903137805,0.2,220.10693722963333,91.67720794677734,0.8677608966827393,0.05010595
300.0,281,427.45714476,2563,720896,352,-10.111995372176171,0.0003,0.36865234375,3510,0.28531163930892944,0.0038466068712295965,0.2,222.30782504677774,107.09969329833984,0.8674055337905884,0.07160424
300.0,281,426.5510308100001,2570,722944,353,-10.10858553647995,0.0003,0.34296875,3520,0.34712284803390503,0.0014411345706321298,0.2,250.05861148834228,60.530921936035156,0.8670177459716797,0.05156688
300.0,281,426.16909044999994,2578,724992,354,-10.109181892871856,0.0003,0.229150390625,3530,0.14261341094970703,0.001053446035075467,0.2,220.3734046459198,150.58226013183594,0.868059515953064,0.03461863
300.0,281,428.7668165199999,2585,727040,355,-10.110862189531327,0.0003,0.333544921875,3540,0.8237691819667816,0.003237552614154993,0.2,188.78324358463288,153.8614959716797,0.8677846789360046,0.059970524
300.0,281,424.66698016000004,2592,729088,356,-10.112596952915192,0.0003,0.221484375,3550,-0.0286484956741333,-0.010175125498790294,0.2,246.78716678619384,169.6427001953125,0.8693137168884277,0.038274065
300.0,281,420.97762691,2600,731136,357,-10.117412292957306,0.0003,0.173388671875,3560,0.39747536182403564,-0.0006828188139479608,0.2,187.68293578624724,51.49465560913086,0.8684379458427429,0.034740373
300.0,281,417.24977867,2607,733184,358,-10.094896098971367,0.0003,0.223828125,3570,0.8381168693304062,-0.006771828619821463,0.2,185.1282955765724,47.663272857666016,0.8648741245269775,0.028267423
300.0,281,416.53374547,2614,735232,359,-10.08202379643917,0.0003,0.33349609375,3580,0.712426096200943,0.0007747983298031613,0.2,180.25907557010652,182.8307342529297,0.8642728328704834,0.065518446
300.0,281,416.08454661,2621,737280,360,-10.073388177156449,0.0003,0.271875,3590,0.5910634696483612,-0.009447438068309565,0.2,195.00326380729675,33.40360641479492,0.8625994920730591,0.061264675
300.0,281,413.18430837,2629,739328,361,-10.079592099785804,0.0003,0.374169921875,3600,0.35896700620651245,0.00647524531086674,0.2,165.804553848505,80.34780883789062,0.8668076992034912,0.07444537
300.0,281,411.1393441200001,2636,741376,362,-10.092163193225861,0.0003,0.255712890625,3610,0.5000428557395935,-0.0009812095144297928,0.2,232.01422215700148,94.28321838378906,0.8665852546691895,0.048127357
300.0,281,410.70381279000003,2643,743424,363,-10.088234174251557,0.0003,0.362646484375,3620,0.4202658534049988,5.214014963712543e-05,0.2,213.96319770812988,169.82174682617188,0.8649075627326965,0.08183724
300.0,281,411.43231413,2651,745472,364,-10.06596036851406,0.0003,0.4490234375,3630,0.5069537460803986,0.013010167219181312,0.2,241.79270881414413,265.3984375,0.8641018867492676,0.09440321
300.0,281,406.53033317999996,2658,747520,365,-10.076874458789826,0.0003,0.271875,3640,0.25036919116973877,-0.0011064219703257549,0.2,219.80363194942476,106.1573257446289,0.8642175793647766,0.050649755
300.0,281,401.06810951000006,2665,749568,366,-10.086328145861625,0.0003,0.27998046875,3650,0.7478495836257935,0.0025963708438212054,0.2,152.40642681717873,25.821361541748047,0.8671636581420898,0.04644148
300.0,281,399.98948667999997,2673,751616,367,-10.10773823261261,0.0003,0.175390625,3660,0.7287068068981171,-0.010414761406718754,0.2,171.3902705848217,56.019229888916016,0.8678706884384155,0.033968866
300.0,281,403.13635692,2680,753664,368,-10.115436220169068,0.0003,0.316796875,3670,0.7256942391395569,0.007639971134631196,0.2,195.87680919170379,36.636844635009766,0.8688814640045166,0.045243584
300.0,281,402.5653310300001,2687,755712,369,-10.12199318408966,0.0003,0.309716796875,3680,0.478954553604126,-0.0048490500637853986,0.2,218.64511635303498,67.23281860351562,0.8698261380195618,0.06525941
300.0,281,399.34398026,2695,757760,370,-10.127277806401253,0.0003,0.2935546875,3690,0.3221510648727417,-0.0012104699562769383,0.2,204.85364691019058,39.79418182373047,0.8706772327423096,0.06527445
300.0,281,402.4175706500001,2701,759808,371,-10.147480580210686,0.0003,0.2349609375,3700,0.6713763773441315,-0.011857789204805158,0.2,200.51102842092513,87.59971618652344,0.8736679553985596,0.032769088
300.0,281,404.8504378400001,2709,761856,372,-10.16141767501831,0.0003,0.2841796875,3710,0.24672019481658936,-0.0036996953676862177,0.2,200.73832539319991,44.151763916015625,0.873176097869873,0.04888617
300.0,281,405.5171454399999,2716,763904,373,-10.170756644010543,0.0003,0.257421875,3720,0.7535918951034546,0.00047030797504703513,0.2,208.0442676782608,53.03558349609375,0.8758063316345215,0.06428861
300.0,281,403.43619311,2724,765952,374,-10.196836566925048,0.0003,0.405615234375,3730,0.2665344476699829,0.014346762772765942,0.2,228.44459869861603,49.819190979003906,0.8779196739196777,0.066139944
300.0,281,405.16257215999997,2731,768000,375,-10.18549462556839,0.0003,0.33076171875,3740,0.5072699785232544,-0.003480067671625875,0.2,179.06754534244538,20.5762882232666,0.8730340600013733,0.061632317
300.0,281,404.84438121000005,2738,770048,376,-10.17346088886261,0.0003,0.26640625,3750,0.420920729637146,0.008228533614601474,0.2,188.7158951282501,84.2370834350586,0.8751469850540161,0.09305774
300.0,281,397.76182809,2746,772096,377,-10.180639955401421,0.0003,0.247802734375,3760,0.686143159866333,-0.008735664428240853,0.2,169.6295112133026,52.61101150512695,0.8761112093925476,0.04118277
300.0,281,397.91403448,2753,774144,378,-10.205615508556367,0.0003,0.176220703125,3770,0.880094401538372,-0.012199962240993045,0.2,123.50177059173583,46.100921630859375,0.8803651928901672,0.032640737
300.0,281,399.58730565999997,2760,776192,379,-10.228195551037789,0.0003,0.277880859375,3780,0.2779083251953125,-0.003949680420919322,0.2,202.11573132276536,150.18626403808594,0.8804093599319458,0.074827
300.0,281,402.00629662,2768,778240,380,-10.197070154547692,0.0003,0.356298828125,3790,0.025824010372161865,0.005487943506886949,0.2,238.91418914794923,111.69518280029297,0.8760754466056824,0.045714386
300.0,281,402.8016216099999,2775,780288,381,-10.184864011406898,0.0003,0.21298828125,3800,0.39029794931411743,-0.004454569914378226,0.2,211.01843775510787,114.76119995117188,0.879338800907135,0.029635316
300.0,281,404.48961541000006,2782,782336,382,-10.188217130303382,0.0003,0.29462890625,3810,0.6442777216434479,-0.0038318318634992465,0.2,195.27169481515884,30.5145206451416,0.8760709762573242,0.05575481
300.0,281,402.6522542000001,2790,784384,383,-10.160834553837777,0.0003,0.218310546875,3820,0.2140423059463501,-0.011165163446275984,0.2,202.08185390233993,98.43180847167969,0.8725797533988953,0.030357428
300.0,281,403.66369034,2797,786432,384,-10.151192843914032,0.0003,0.329150390625,3830,0.3385215401649475,0.000265277738799341,0.2,175.81085436940194,40.692222595214844,0.8748645782470703,0.05618927
300.0,281,404.94465543999996,2804,788480,385,-10.193732234835625,0.0003,0.4265625,3840,0.07558649778366089,0.010575205460190773,0.2,196.5936152279377,97.86966705322266,0.8809160590171814,0.08072907
300.0,281,402.94679271,2812,790528,386,-10.203226161003112,0.0003,0.37021484375,3850,0.1736377477645874,0.00804958752123639,0.2,223.55007801055908,144.92153930664062,0.8788580894470215,0.06510554
300.0,281,407.53726021,2819,792576,387,-10.20548894405365,0.0003,0.40419921875,3860,0.43805474042892456,0.0062808618014969396,0.2,188.13992143273353,56.78752517700195,0.8824751377105713,0.060382448
300.0,281,405.8411842500001,2826,794624,388,-10.229087918996811,0.0003,0.336962890625,3870,-0.04094719886779785,0.0023228016696521083,0.2,205.64262205958366,32.72980499267578,0.8819220066070557,0.051522672
300.0,281,404.22706186000005,2834,796672,389,-10.221273264288902,0.0003,0.208544921875,3880,0.726405143737793,0.00045672587875742463,0.2,181.17826731801034,170.0983123779297,0.8812257647514343,0.041533325
300.0,281,403.97294745000005,2841,798720,390,-10.219558638334274,0.0003,0.204541015625,3890,0.6917985677719116,-0.00463126592367189,0.2,198.28938666582107,70.66777038574219,0.8813713192939758,0.030178104
300.0,281,403.83282759,2849,800768,391,-10.198087966442108,0.0003,0.25087890625,3900,0.6071536839008331,-0.0008750737113587092,0.2,221.00357817411424,45.835121154785156,0.8773982524871826,0.039496988
300.0,281,405.30446837000005,2856,802816,392,-10.186478886008263,0.0003,0.397265625,3910,0.7326432764530182,0.007506294987979345,0.2,194.90221018195152,91.68587493896484,0.879301905632019,0.06030909
300.0,281,403.36575838,2863,804864,393,-10.18419072329998,0.0003,0.314208984375,3920,0.6269643306732178,0.0064340689714299515,0.2,166.2114476919174,84.92906188964844,0.8763188719749451,0.071586356
300.0,281,403.5723924900001,2870,806912,394,-10.172758495807647,0.0003,0.2943359375,3930,0.21777653694152832,0.0013989503058837727,0.2,200.56379888057708,164.53546142578125,0.8767157793045044,0.049048685
300.0,281,403.0912823300001,2878,808960,395,-10.188650378584862,0.0003,0.214453125,3940,0.5325838923454285,-0.00962710163075826,0.2,166.80315366983413,174.9687042236328,0.8777493834495544,0.03473991
300.0,281,405.10928517,2885,811008,396,-10.173838031291961,0.0003,0.320751953125,3950,0.06248074769973755,0.006418150440731551,0.2,211.37274312973022,107.89412689208984,0.877679705619812,0.06572829
300.0,281,408.25699558,2892,813056,397,-10.167005434632301,0.0003,0.328955078125,3960,0.1628374457359314,0.002060010113200406,0.2,192.2240025639534,42.986324310302734,0.875922441482544,0.071127936
300.0,281,411.1525627,2900,815104,398,-10.173943370580673,0.0003,0.362890625,3970,0.1686943769454956,0.006814718060195446,0.2,220.24372369647025,64.98110961914062,0.8798549771308899,0.059025265
300.0,281,409.69104289,2907,817152,399,-10.197272899746896,0.0003,0.307421875,3980,0.5697821080684662,0.0049018777353921905,0.2,156.27630517482757,169.46820068359375,0.8804781436920166,0.042093985
300.0,281,406.3140323,2914,819200,400,-10.204322931170463,0.0003,0.22578125,3990,0.3990609049797058,0.006606249457399826,0.2,188.86741964817048,168.3481903076172,0.8811880946159363,0.032777928
300.0,281,408.12632188000003,2921,821248,401,-10.21967834532261,0.0003,0.295263671875,4000,0.522124856710434,1.2723518011625856e-05,0.2,146.41883449554444,39.006072998046875,0.8833818435668945,0.044474915
300.0,281,402.83873393999994,2929,823296,402,-10.220045843720436,0.0003,0.28291015625,4010,0.5425191521644592,-0.00018562901714176406,0.2,195.58456735610963,62.360321044921875,0.8825651407241821,0.04730051
300.0,281,407.17923764,2936,825344,403,-10.207068079710007,0.0003,0.21298828125,4020,0.5518605411052704,-0.005084865856042597,0.2,200.1001704096794,144.01556396484375,0.8799471855163574,0.03890177
300.0,281,410.40866442,2944,827392,404,-10.186429983377456,0.0003,0.28779296875,4030,0.6109314560890198,0.0001606566678674426,0.2,191.85251096487045,104.33250427246094,0.8771003484725952,0.054362863
300.0,281,412.16109068,2951,829440,405,-10.155763536691666,0.0003,0.322265625,4040,0.3241317868232727,0.0014075139639317057,0.2,241.71553637981415,76.41165161132812,0.8758829236030579,0.04004558
300.0,281,416.30734637000006,2958,831488,406,-10.15630794763565,0.0003,0.1970703125,4050,0.6133646965026855,-0.00127913206233643,0.2,182.64712435007095,46.68545150756836,0.8764233589172363,0.03022834
300.0,281,417.83468404,2966,833536,407,-10.15236210823059,0.0003,0.223583984375,4060,0.5708286762237549,-0.010162772717740154,0.2,166.5548297405243,14.096026420593262,0.8759274482727051,0.037574306
300.0,281,418.73442102999985,2973,835584,408,-10.142232272028924,0.0003,0.253955078125,4070,0.6161086857318878,-0.00860660299877054,0.2,178.55080289840697,20.014251708984375,0.8743470907211304,0.04653978
300.0,280,420.00323079000003,2980,837632,409,-10.133297011256218,0.0003,0.25654296875,4080,0.4591105580329895,0.005532234043494099,0.2,186.7659982085228,106.53569030761719,0.874409019947052,0.037694346
300.0,281,420.14520078000004,2988,839680,410,-10.127481409907341,0.0003,0.40859375,4090,0.3932220935821533,0.012972649633593392,0.2,225.25748190283775,46.94596481323242,0.8732476234436035,0.19473103
300.0,280,415.78690921000003,2995,841728,411,-10.126267528533935,0.0003,0.30703125,4100,0.3751969337463379,0.002540970783593366,0.2,194.59958577156067,241.25430297851562,0.872909665107727,0.0435944
300.0,280,411.3823302,3002,843776,412,-10.124610048532485,0.0003,0.250244140625,4110,0.3887484073638916,0.003486941673327237,0.2,191.21198297739028,120.74174499511719,0.8746019601821899,0.042378914
300.0,280,408.99377127000014,3010,845824,413,-10.12932783961296,0.0003,0.258935546875,4120,0.47385865449905396,0.0030597865326853933,0.2,168.79110009670256,92.13832092285156,0.8720150589942932,0.046077594
300.0,280,407.50223767000006,3017,847872,414,-10.114869692921639,0.0003,0.224072265625,4130,0.5193177461624146,-0.005731642831960926,0.2,177.31840806007386,162.6472930908203,0.8726277947425842,0.038356774
300.0,280,410.24163711999995,3024,849920,415,-10.123428478837013,0.0003,0.215478515625,4140,0.3905443549156189,-0.0031332985337940043,0.2,177.4853588938713,111.37381744384766,0.8738551735877991,0.031801708
