#{"t_start": 1700099233.384032, "env_id": null}
r,l,t
438.513509,300,139.741056
450.619099,300,140.574897
443.082632,300,141.408697
455.954436,300,142.24262
454.309532,300,143.075867
449.915122,300,143.909753
457.792726,300,146.417762
302.245496,300,147.251572
469.963573,300,148.084665
438.203688,300,148.919847
460.064182,300,149.751597
461.207696,300,150.598492
458.875273,300,151.432242
433.358133,300,153.953947
453.93667,300,154.787133
459.131422,300,155.621119
437.484373,300,156.454125
443.045065,300,157.288255
470.541044,300,158.12175
461.767969,300,158.955838
448.19742,300,161.585608
397.108096,300,162.418918
397.489665,300,163.251962
70.533396,300,164.098278
215.351493,300,164.93156
460.338152,300,165.765701
464.596018,300,166.59976
346.765372,300,168.929222
406.528024,300,169.762735
480.02979,300,170.596551
450.836961,300,171.430861
444.376816,300,172.26442
447.025287,300,173.097284
463.24433,300,173.93227
446.207503,300,176.420125
478.893222,300,177.26677
406.80213,300,178.100045
446.918627,300,178.934245
440.375489,300,179.768073
427.21298,300,180.601893
435.204946,300,183.166127
461.413256,300,183.998996
420.657406,300,184.834673
456.963961,300,185.665861
422.070403,300,186.499686
453.58194,300,187.333553
465.451228,300,188.167081
468.643409,300,190.388385
444.496375,300,191.221336
448.69257,300,192.055254
448.969141,300,192.888248
428.636091,300,193.724205
317.374581,300,194.556574
460.593958,300,195.38942
304.670378,300,197.99785
437.074948,300,198.832085
103.78426,300,199.665577
438.790912,300,200.502189
355.179887,300,201.332915
441.422182,300,202.178827
455.069516,300,203.013113
485.115759,300,205.570575
451.785325,300,206.403674
462.405843,300,207.237705
378.450525,300,208.070681
375.34473,300,208.904858
438.904993,300,209.738569
478.866115,300,210.572308
474.987581,300,213.073089
426.600612,300,213.904383
463.847696,300,214.738894
444.937331,300,215.58526
460.527236,300,216.418114
443.999897,300,217.251943
442.998531,300,219.774539
461.800565,300,220.609231
455.463645,300,221.442969
476.614912,300,222.276755
460.25034,300,223.10993
450.938129,300,223.943984
440.63462,300,224.776677
458.069327,300,227.350011
383.810721,300,228.184115
337.626562,300,229.030748
339.354682,300,229.864368
436.63891,300,230.697806
446.684251,300,231.531291
317.17181,300,232.36562
450.498427,300,234.836506
427.449217,300,235.667433
455.1841,300,236.501479
442.844539,300,237.335433
467.047601,300,238.168288
423.694413,300,239.002072
427.945984,300,239.838379
452.562138,300,242.295925
423.001132,300,243.129059
429.780981,300,243.964267
465.554775,300,244.796653
447.163053,300,245.631881
456.227595,300,246.463992
465.868137,300,247.298589
436.907851,300,249.791589
418.073328,300,250.625036
383.375573,300,251.459528
414.785946,300,252.292495
434.794639,300,253.126333
277.34987,300,253.97236
441.120386,300,254.805768
471.96156,300,257.386063
467.329229,300,258.219592
436.579418,300,259.054957
420.852946,300,259.889478
467.693723,300,260.72258
436.403121,300,261.556307
379.960685,300,264.052718
447.750931,300,264.884937
470.224879,300,265.718175
455.415959,300,266.552722
467.8357,300,267.398948
473.496939,300,268.231704
439.719142,300,269.066519
466.493961,300,271.571161
445.902172,300,272.405517
464.811521,300,273.239016
429.073216,300,274.072931
341.659622,300,274.906491
460.949251,300,275.741435
462.074072,300,276.573786
421.748062,300,279.070316
451.148243,300,279.905099
411.464952,300,280.750418
97.521454,300,281.584356
469.92467,300,282.418165
454.75497,300,283.251446
418.746801,300,284.085171
452.41643,300,286.401161
392.734245,300,287.234642
464.466038,300,288.068706
381.335989,300,288.901957
455.692136,300,289.735633
424.548623,300,290.569601
464.153643,300,291.403136
322.225213,300,293.918746
470.082459,300,294.753135
466.211121,300,295.586632
449.149483,300,296.41982
451.231465,300,297.254468
471.388242,300,298.087645
438.03078,300,298.921238
461.729413,300,301.435086
480.807269,300,302.271203
454.413755,300,303.102668
459.622995,300,303.936151
468.604738,300,304.768904
463.538771,300,305.616871
468.854582,300,308.179705
483.574046,300,309.013689
441.927591,300,309.847873
453.014371,300,310.680705
411.890074,300,311.514832
450.15744,300,312.348717
466.884454,300,313.182211
397.900956,300,315.742787
482.293364,300,316.575739
466.159803,300,317.4106
440.209671,300,318.242822
418.284874,300,319.090314
464.748179,300,319.923082
438.165676,300,320.757474
465.064406,300,323.370212
469.112524,300,324.204293
377.022338,300,325.037499
476.037994,300,325.871377
463.19312,300,326.704031
456.432484,300,327.538267
453.295749,300,328.372007
462.634576,300,330.992791
474.622024,300,331.825699
458.742168,300,332.672675
457.131185,300,333.506262
364.791901,300,334.339721
84.39604,300,335.173564
463.282854,300,336.007621
118.585541,300,338.326641
469.14742,300,339.161043
464.314838,300,339.993609
434.857111,300,340.827267
448.319911,300,341.66111
468.881612,300,342.494447
453.501572,300,343.328443
483.073014,300,345.852157
447.859973,300,346.685203
425.992851,300,347.520231
472.730779,300,348.353079
456.54508,300,349.187063
476.425907,300,350.021136
490.081442,300,352.509899
472.6723,300,353.343561
467.507539,300,354.176923
452.342722,300,355.010468
393.123361,300,355.844579
476.678793,300,356.677472
468.914188,300,357.523722
459.968572,300,359.927525
460.271597,300,360.761262
466.366083,300,361.595376
467.700219,300,362.429231
467.149318,300,363.262366
450.67677,300,364.096261
455.363836,300,364.930236
445.456163,300,367.50862
396.867465,300,368.341135
474.890021,300,369.175078
441.307977,300,370.008109
470.341318,300,370.854714
453.404561,300,371.688128
448.704748,300,372.522895
469.451854,300,374.853728
482.647576,300,375.686771
182.161769,300,376.52078
475.73784,300,377.354454
366.148693,300,378.187958
454.401172,300,379.021314
466.604259,300,379.857464
447.934466,300,382.312358
454.663145,300,383.142333
468.822846,300,383.989557
465.336388,300,384.823139
431.886353,300,385.657014
422.3856,300,386.491174
467.425298,300,388.91489
305.778711,300,389.747047
468.308682,300,390.581211
463.326629,300,391.414938
460.9191,300,392.249126
457.650752,300,393.082623
444.444034,300,393.915857
480.814757,300,396.39985
438.316811,300,397.247195
459.484984,300,398.079817
447.07033,300,398.914123
453.425013,300,399.748001
344.139546,300,400.581621
426.878052,300,401.415349
413.3347,300,403.410487
413.442742,300,404.242392
390.863297,300,405.076452
463.286455,300,405.909443
435.450631,300,406.743104
469.664629,300,407.576395
442.281792,300,408.423023
453.707031,300,410.908792
450.143749,300,411.742916
447.68442,300,412.575408
472.061694,300,413.409117
464.156893,300,414.243038
431.016659,300,415.077251
436.853743,300,415.911639
455.522767,300,418.41244
93.57466,300,419.245869
275.052756,300,420.07966
467.535876,300,420.912738
435.268677,300,421.759222
456.909427,300,422.59285
336.45676,300,423.427513
483.769682,300,425.854849
465.805911,300,426.688372
439.781736,300,427.522315
464.73814,300,428.356626
480.791298,300,429.189915
468.358506,300,430.023065
459.576125,300,432.423702
458.720662,300,433.257119
321.045137,181,433.775743
1508.609654,300,434.610067
1523.003256,300,435.443765
1481.895457,300,436.277627
1494.832826,300,437.111079
1490.1149,300,437.944026
1498.204184,300,440.341867
1515.189651,300,441.175539
1533.271931,300,442.009645
1502.494135,300,442.842571
1501.19125,300,443.676521
1472.240563,300,444.522276
1516.176671,300,446.707358
1505.728955,300,447.531007
1410.246133,300,448.364031
1323.053555,300,449.198206
1141.624347,300,450.031601
1476.079697,300,450.865436
1166.206029,300,451.698738
1525.376527,300,454.091877
1511.094879,300,454.928788
1492.800757,300,455.759664
1505.185827,300,456.592053
1520.297622,300,457.438976
1486.975941,300,458.272398
1534.310359,300,459.106602
1496.558067,300,461.595816
1484.498437,300,462.429738
1538.915921,300,463.263384
1436.025143,300,464.096454
1499.92841,300,464.930337
1510.917731,300,465.764287
1494.302052,300,466.597422
1497.895992,300,469.009467
1504.868393,300,469.843133
1513.961439,300,470.68872
1487.957228,300,471.521961
1514.97742,300,472.356172
1497.490586,300,473.189801
1509.868211,300,474.024186
1436.693972,300,476.509949
1493.67646,300,477.344125
1473.94361,300,478.176735
1512.9443,300,479.010604
1511.869138,300,479.844475
1503.68693,300,480.678424
1514.747764,300,481.511318
1487.404978,300,483.997715
1491.725584,300,484.831149
1496.569153,300,485.665312
1503.282596,300,486.498258
1506.631425,300,487.332721
1497.567893,300,488.166186
1527.077647,300,490.718564
1506.345403,300,491.551219
1517.154626,300,492.384912
1431.557565,300,493.218396
1468.312287,300,494.052247
1081.965483,300,494.886939
1509.125883,300,495.73306
1508.938604,300,498.032106
1466.930379,300,498.867015
1455.07484,300,499.699662
1518.545517,300,500.534057
1500.367784,300,501.366845
1487.816719,300,502.200687
1491.693347,300,503.034664
1506.864312,300,505.569776
1504.400749,300,506.403121
1485.170348,300,507.234489
1501.438913,300,508.068289
1413.004728,300,508.915175
1491.846928,300,509.748275
1446.874324,300,510.581995
1502.647535,300,513.107151
1468.749405,300,513.940914
1324.981315,300,514.77442
1364.392585,300,515.607822
1468.840334,300,516.440843
1490.521622,300,517.275033
1491.152464,300,518.108079
1483.819896,300,520.328086
1480.771971,300,521.161022
1483.558304,300,522.008774
1503.95158,300,522.841777
1463.416142,300,523.675673
1466.781687,300,524.508797
1519.994833,300,525.342754
1485.575646,300,527.828402
1434.200568,300,528.660432
1484.385476,300,529.494018
1490.036359,300,530.327695
1445.53295,300,531.161403
1514.102157,300,531.995419
1510.614915,300,534.416448
1460.673652,300,535.263119
1519.050369,300,536.096286
1492.735817,300,536.930568
1509.492212,300,537.763497
1519.401508,300,538.597376
1463.494182,300,539.430562
1493.586439,300,541.851621
1429.872695,300,542.68563
1440.831654,300,543.519343
1471.896029,300,544.352184
1445.879865,300,545.185682
1095.471091,300,546.019742
1454.273831,300,546.866599
1507.54351,300,549.385803
1477.525447,300,550.220427
1490.658526,300,551.053296
1483.511663,300,551.887205
1343.221213,300,552.720887
1514.950575,300,553.554998
1509.986135,300,554.388238
1492.145709,300,556.915408
1511.117887,300,557.748326
1503.416812,300,558.582361
1487.816311,300,559.416399
1363.004825,300,560.26294
1488.943301,300,561.096328
1448.833908,300,561.930493
1463.723539,300,564.205549
1501.996096,300,565.040101
1470.211736,300,565.872648
1490.379065,300,566.70671
1471.164067,300,567.540668
1462.973694,300,568.374871
1510.480356,300,569.207566
1489.219354,300,571.775735
1492.341084,300,572.608937
1457.167551,300,573.455877
1504.748345,300,574.28872
1486.727947,300,575.123493
1502.608983,300,575.956661
1491.058149,300,578.438541
1460.868181,300,579.271526
1507.781757,300,580.105682
1463.065718,300,580.93904
1480.263372,300,581.773062
1448.912905,300,582.606248
1489.823188,300,583.440848
1503.675204,300,585.901592
1479.76873,300,586.748105
1133.812842,300,587.58194
1520.127435,300,588.415903
1435.267395,300,589.249467
1451.384965,300,590.083056
1410.202396,300,590.916333
1509.979851,300,593.401904
1442.878058,300,594.236161
1458.057759,300,595.0695
1495.487886,300,595.903104
1508.502636,300,596.737112
1422.891528,300,597.571041
1507.642225,300,598.417614
1486.047135,300,600.982738
1490.848422,300,601.816932
1492.110702,300,602.650993
1498.650263,300,603.484864
1438.315014,300,604.317415
1500.928796,300,605.151663
1452.710904,300,605.985341
1505.892948,300,608.470448
1470.03335,300,609.304377
1502.379514,300,610.137444
1492.524469,300,610.971149
1478.429727,300,611.817974
1477.720879,300,612.651164
1453.108388,300,613.485677
1491.415152,300,616.114246
1450.053729,300,616.949187
1524.730723,300,617.78111
1397.057998,300,618.615301
1463.393869,300,619.44876
1494.384736,300,620.282184
1500.777271,300,622.804167
1489.043833,300,623.638194
1451.832814,300,624.471175
1502.919027,300,625.317598
1507.966968,300,626.150984
1468.314067,300,626.985902
1491.727115,300,627.819655
1496.022657,300,630.313699
1509.500095,300,631.147104
1493.736579,300,631.980098
1448.908666,300,632.814736
1474.24893,300,633.648532
1456.591325,300,634.481675
1488.569293,300,635.315378
1518.504313,300,637.840614
1501.395224,300,638.686207
1481.570372,300,639.519641
1487.754394,300,640.353616
1463.71786,300,641.186518
1505.135821,300,642.020571
1482.459962,300,642.854266
1492.019411,300,645.247123
1432.769824,300,646.08024
1478.109816,300,646.913999
1459.011908,300,647.748719
1361.354854,300,648.582345
1414.434554,300,649.415027
1453.569207,300,650.26131
1495.167809,300,652.419063
1488.355689,300,653.253147
1472.384189,300,654.086477
1483.087245,300,654.920798
1499.539505,300,655.753832
1443.79491,300,656.588229
1503.238564,300,659.107689
1500.164851,300,659.941734
1473.438936,300,660.777414
1468.054224,300,661.612046
1471.736532,300,662.443813
1480.418666,300,663.288685
1458.716694,300,664.122782
1483.82414,300,666.675426
1089.046196,300,667.508827
1446.408923,300,668.346678
1460.338352,300,669.17596
1402.587424,300,670.010201
1462.179522,300,670.842896
1514.217241,300,671.677152
1448.895605,300,674.080509
1485.810934,300,674.914224
1474.549136,300,675.747986
1507.840452,300,676.594343
1446.690166,300,677.428372
1376.365686,300,678.261339
1466.229049,300,679.095728
1464.863731,300,681.633103
1389.713091,300,682.466967
1508.546763,300,683.301207
1476.416744,300,684.13427
1484.45616,300,684.967854
1503.484635,300,685.801194
1499.345647,300,686.635134
1416.825436,300,689.012115
1471.017979,300,689.858507
1488.476457,300,690.691655
1473.170053,300,691.526081
1468.803205,300,692.358911
1452.862696,300,693.192873
1392.773737,300,694.026656
1499.653011,300,696.447517
1488.811365,300,697.27891
1444.456301,300,698.112774
1478.868834,300,698.94664
1476.558443,300,699.779698
1482.942059,300,700.613231
1503.919688,300,703.05403
1493.908008,300,703.888247
1482.296478,300,704.722001
1456.484334,300,705.556182
1497.060691,300,706.389939
1510.463589,300,707.222898
1479.169787,300,708.056918
1491.19324,300,710.562392
1468.188361,300,711.395062
1502.557382,300,712.227969
1486.598579,300,713.06229
1481.68037,300,713.896149
1486.28337,300,714.741831
1477.828993,300,715.575853
1501.794636,300,718.140322
1506.969328,300,718.973598
1461.722851,300,719.808043
1450.045956,300,720.64063
1510.485389,300,721.475221
1427.679125,300,722.30853
1481.793389,300,723.141836
1502.59447,300,725.719758
1483.20807,300,726.553689
1482.825035,300,727.387818
1509.637422,300,728.233765
1514.37974,300,729.067129
1489.398345,300,729.90141
1471.384678,300,730.735468
1478.737008,300,733.310333
1520.6152,300,734.143693
1484.941792,300,734.977389
1447.381369,300,735.813133
1446.152147,300,736.64616
1479.331234,300,737.478378
1506.415078,300,738.312092
1492.562008,300,740.765995
1517.40747,300,741.613202
1454.251685,300,742.446704
1493.392,300,743.280701
1459.623573,300,744.114256
1467.230601,300,744.948837
1486.080439,300,747.484762
1496.001188,300,748.319118
1495.804892,300,749.15119
1493.422123,300,749.985778
1495.331685,300,750.818789
1504.383582,300,751.65458
1503.199692,300,752.486223
1498.186757,300,755.101149
1481.650949,300,755.93537
1470.36798,300,756.769128
1499.103953,300,757.603383
1468.787746,300,758.436566
1189.255362,300,759.270581
1455.192932,300,760.104203
1449.106266,300,762.600582
1504.917932,300,763.435329
1436.843038,300,764.268373
1514.127089,300,765.103334
1523.8329,300,765.935328
1466.199678,300,766.781953
1474.390914,300,767.615167
1525.893067,300,769.96905
1499.594402,300,770.801985
1465.325198,300,771.636283
1485.497039,300,772.469176
1456.293046,300,773.30491
1424.570989,300,774.13705
1481.866305,300,774.970757
1384.732169,300,777.381769
1505.118451,300,778.215771
1497.076881,300,779.051742
1452.452335,300,779.8957
1485.524642,300,780.73047
1468.809867,300,781.56394
1428.102393,300,782.396638
1482.085154,300,784.910972
1463.701382,300,785.744508
1486.2735,300,786.578482
1509.21492,300,787.4117
1443.975495,300,788.245581
1443.999747,300,789.079527
1434.196148,300,791.688318
1474.655698,300,792.522502
1512.273261,300,793.367335
1510.499839,300,794.201284
1456.057498,300,795.035084
1470.839789,300,795.868262
1456.009853,300,796.703029
1499.639228,300,799.059107
1502.831369,300,799.892902
1518.275503,300,800.726209
1355.436607,300,801.560283
1511.126472,300,802.393903
1469.773199,300,803.22801
1490.100649,300,804.06123
1472.390716,300,806.651144
1500.447703,300,807.484736
1517.260553,300,808.318549
1500.425919,300,809.152398
1465.593577,300,809.9864
1536.624269,300,810.820017
1443.135104,300,811.653535
1518.353854,300,813.998808
1460.795068,300,814.834849
1504.119434,300,815.665561
1494.101725,300,816.500671
1511.797541,300,817.336481
1498.583618,300,818.179478
1450.821473,300,819.013287
1501.610733,300,820.868432
1489.539267,300,821.702685
1506.096878,300,822.536629
1474.023165,300,823.369688
1440.428991,300,824.203078
1505.738824,300,825.037562
1494.038703,300,827.543341
1426.371817,300,828.367089
1505.455583,300,829.200183
1475.8956,300,830.034608
1519.400769,300,830.880944
1506.876499,300,831.713971
1508.693354,300,832.547972
1482.499231,300,835.115086
1490.584578,300,835.950177
1484.156054,300,836.782888
1520.882036,300,837.617816
1493.314693,300,838.45162
1499.694248,300,839.284517
1521.766979,300,840.117482
1473.565382,300,842.514765
1494.734481,300,843.347481
1117.77607,300,844.19386
1512.997893,300,845.027527
1500.068656,300,845.861743
1500.582249,300,846.694737
1385.310362,300,847.528472
1505.262503,300,849.894974
1469.479253,300,850.729103
1498.507662,300,851.56455
1467.021011,300,852.398061
1477.25978,300,853.230575
1479.924608,300,854.063332
1445.033148,300,854.897269
1453.234636,300,857.446391
1483.6001,300,858.279565
1480.819677,300,859.113222
1435.078937,300,859.946326
1477.217359,300,860.781232
1501.636862,300,861.615063
1480.408797,300,862.448149
1475.182509,300,865.021042
1419.406214,300,865.854904
1167.759722,300,866.689491
1487.832649,300,867.522049
1498.666384,300,868.356948
1484.208057,300,869.202727
1487.777663,300,871.772688
1441.410909,300,872.60643
1480.424113,300,873.440173
1433.865613,300,874.273844
1472.557155,300,875.106872
1506.99253,300,875.94045
1458.952985,300,876.774086
1484.238864,300,879.318907
1477.285562,300,880.152308
1506.83727,300,880.986373
1504.276101,300,881.819788
1478.859413,300,882.666661
1468.868996,300,883.499688
1480.28441,300,884.333421
1498.961505,300,886.890284
1493.400295,300,887.725013
1467.954329,300,888.558175
1468.868116,300,889.392247
1452.12836,300,890.225235
1512.003822,300,891.059503
1457.7608,300,891.893082
1498.698691,300,894.388251
1475.226176,300,895.221728
1472.991788,300,896.06783
1493.937605,300,896.901784
1480.038335,300,897.73555
1485.914024,300,898.569586
1444.474242,300,899.40373
1456.12249,300,901.981936
1485.504027,300,902.814513
1498.70048,300,903.647877
1477.910641,300,904.48151
1485.8082,300,905.319088
1511.87782,300,906.149798
1507.0402,300,906.983271
1139.064843,300,909.3615
1492.191921,300,910.194496
1502.926577,300,911.029635
1478.410133,300,911.862483
1511.362257,300,912.696196
1471.104289,300,913.530042
1514.057973,300,915.848668
1488.943138,300,916.681786
1493.81128,300,917.515376
1164.639723,300,918.349125
1509.845323,300,919.182445
1488.073497,300,920.016065
1376.658785,300,920.862901
1504.876205,300,922.984143
1510.004593,300,923.818853
1484.004482,300,924.651875
1475.470674,300,925.486298
1285.964532,300,926.320053
1452.010616,300,927.153509
1518.903777,300,927.986884
1474.449547,300,930.448431
1499.147001,300,931.281793
1462.231061,300,932.115628
1493.501806,300,932.948689
1439.908976,300,933.795648
1490.396061,300,934.629877
1505.349982,300,935.463897
1462.606368,300,937.943565
1434.406179,300,938.778166
1483.547293,300,939.611306
1348.963521,300,940.445542
1439.040896,300,941.279363
1511.460115,300,942.112597
1496.242492,300,942.94561
1485.452136,300,945.264614
1289.604736,300,946.09836
1491.111151,300,946.945399
1499.356171,300,947.778125
1501.886014,300,948.612267
1476.414142,300,949.446203
1459.668171,300,950.28027
1345.296456,300,952.646158
1506.964359,300,953.479934
1487.902621,300,954.313271
1506.732179,300,955.147675
1391.350311,300,955.981019
1439.213495,300,956.814087
1483.568123,300,959.2776
1483.271333,300,960.123753
1487.903951,300,960.957343
1446.769866,300,961.79157
1472.379986,300,962.625158
1502.299622,300,963.458301
1484.439337,300,964.291614
1507.848072,300,966.799496
1458.316938,300,967.632785
1488.950083,300,968.466759
1327.582277,300,969.299691
1483.868182,300,970.135374
1481.79221,300,970.967572
1487.881778,300,971.813637
1479.282738,300,974.226471
1441.55065,300,975.060128
1495.219339,300,975.89353
1501.45653,300,976.728469
1507.869716,300,977.561407
1464.699572,300,978.395039
1457.10477,300,979.228404
1494.82218,300,981.751882
1492.498734,300,982.585351
1493.611566,300,983.41988
1507.5968,300,984.25311
1477.682817,300,985.099946
1502.809476,300,985.932943
1504.994674,300,986.767759
1516.133899,300,989.258871
1502.569686,300,990.092507
1431.172267,300,990.926786
1477.895242,300,991.759746
1473.418097,300,992.593006
1486.573135,300,993.426854
1524.493215,300,995.821478
1521.853054,300,996.643705
1457.154039,300,997.47735
1512.375583,300,998.323658
1508.218168,300,999.157082
1523.85213,300,999.991334
1126.721898,300,1000.824383
1494.646038,300,1003.297234
1496.020145,300,1004.130475
1514.326517,300,1004.964326
1515.088802,300,1005.798696
1505.148905,300,1006.6364
1511.091717,300,1007.465409
1523.621929,300,1008.299323
1450.558009,300,1010.785565
1525.789078,300,1011.631711
1516.619158,300,1012.465662
1522.084507,300,1013.299438
1511.054676,300,1014.132622
1526.082368,300,1014.967227
1492.150572,300,1015.800778
1509.415732,300,1018.350834
1519.678051,300,1019.183989
1513.560909,300,1020.017872
1500.742139,300,1020.851768
1511.823479,300,1021.685852
1492.319314,300,1022.518612
1524.038538,300,1023.365631
1518.247918,300,1025.568716
1487.044231,300,1026.40272
1494.13568,300,1027.23652
1495.009563,300,1028.070477
1494.474492,300,1028.903443
1503.918659,300,1029.737656
1521.386614,300,1030.570392
1525.544276,300,1033.065426
1506.631363,300,1033.900527
1495.352227,300,1034.731692
1536.290094,300,1035.566298
1508.115683,300,1036.412741
1534.459344,300,1037.246048
1518.457322,300,1039.565162
1393.085891,300,1040.398208
1501.353688,300,1041.232579
1501.481559,300,1042.066043
1495.16386,300,1042.899183
1480.670791,300,1043.733231
1494.505376,300,1044.566867
1507.883005,300,1047.142043
1497.325226,300,1047.976063
1493.129549,300,1048.809232
1526.903999,300,1049.655994
1512.830791,300,1050.488849
1508.742524,300,1051.323375
1505.047812,300,1052.156193
1495.255739,300,1054.731727
1478.71807,300,1055.56454
1506.231072,300,1056.398696
1468.729775,300,1057.232712
1515.661745,300,1058.065758
1484.619989,300,1058.899377
1518.657912,300,1059.733161
1519.150125,300,1062.312138
1490.306219,300,1063.156134
1522.067372,300,1063.990512
1514.709105,300,1064.825095
1523.223475,300,1065.658297
1506.212573,300,1066.492586
1532.210617,300,1067.32529
1499.736267,300,1069.604166
1509.046406,300,1070.437869
1501.88226,300,1071.270946
1506.781516,300,1072.105085
1505.816911,300,1072.938879
1504.68461,300,1073.771991
1507.525668,300,1074.618243
1441.737813,300,1077.081712
1485.79992,300,1077.915778
1445.890382,300,1078.748888
1506.304677,300,1079.583692
1505.446363,300,1080.416071
1528.029527,300,1081.251326
1503.811842,300,1083.725355
1525.206142,300,1084.561078
1509.729664,300,1085.394072
1477.591861,300,1086.227847
1490.071973,300,1087.061459
1515.569959,300,1087.907372
1517.10041,300,1088.740402
1509.072235,300,1091.152836
1524.682983,300,1091.98626
1487.410783,300,1092.819647
1514.625004,300,1093.65363
1414.067888,300,1094.487365
1508.434118,300,1095.3204
1443.602138,300,1096.154188
1518.327163,300,1098.081815
1452.98135,300,1098.915301
1491.348891,300,1099.748159
1490.880224,300,1100.595324
1492.775119,300,1101.428132
1490.255964,300,1102.262733
1494.36522,300,1103.095341
1507.188329,300,1105.512407
1507.307835,300,1106.344941
1512.32888,300,1107.179252
1485.743554,300,1108.012899
1506.779245,300,1108.847147
1515.382893,300,1109.679967
1525.37266,300,1110.514076
1455.753927,300,1113.072036
1507.11716,300,1113.918573
1504.092462,300,1114.75229
1515.626075,300,1115.585669
1503.402622,300,1116.419094
1522.618786,300,1117.253504
1481.036368,300,1118.086475
1473.176493,300,1120.742291
1488.726348,300,1121.57534
1490.172693,300,1122.409672
1501.476915,300,1123.243456
1501.796211,300,1124.07748
1509.475824,300,1124.913196
1468.443459,300,1127.250032
1518.333061,300,1128.0834
1501.031172,300,1128.917277
1520.117465,300,1129.751258
1516.261006,300,1130.584419
1542.720616,300,1131.418457
1502.98338,300,1132.251981
1513.730342,300,1134.732696
1516.691308,300,1135.56698
1506.833604,300,1136.400151
1506.067326,300,1137.234403
1508.159507,300,1138.067825
1481.105126,300,1138.914142
1514.390398,300,1139.747805
1505.653489,300,1142.252033
1464.956188,300,1143.084942
1489.017522,300,1143.918575
1518.255361,300,1144.751709
1474.709455,300,1145.586259
1501.081864,300,1146.4197
1496.326778,300,1147.254443
1451.523908,300,1149.785873
1496.802666,300,1150.616893
1527.366806,300,1151.449404
1523.479428,300,1152.29644
1503.979216,300,1153.129483
1445.454118,300,1153.963539
1492.948425,300,1154.79846
1518.074662,300,1157.351097
1499.735035,300,1158.184555
1486.561482,300,1159.018572
1509.434287,300,1159.851693
1480.965335,300,1160.685946
1529.481555,300,1161.518787
1503.128305,300,1162.353001
1506.510406,300,1164.945003
1489.531328,300,1165.791839
1524.001576,300,1166.625071
1508.239138,300,1167.460244
1484.285733,300,1168.293219
1505.420956,300,1169.130726
1495.531687,300,1171.744011
1440.501052,300,1172.578011
1482.858126,300,1173.411466
1507.037588,300,1174.24684
1490.930427,300,1175.0788
