rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/n_updates,train/value_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/loss,train/entropy_loss,train/std
300.0,276480,993,278,1467.2332164999998,135,0.010061502456665039,0.0003,74690,4088.4771768212318,0.2,-0.0047741936912643725,0.05753681,0.123291015625,152.9306640625,-27.93852928876877,11.037837982177734
300.0,278528,1001,278,1465.6534944299995,136,0.03163343667984009,0.0003,74700,3527.9757180690767,0.2,-0.009840246912790462,0.03606204,0.158642578125,76.66849517822266,-27.950970542430877,11.133597373962402
300.0,280576,1008,278,1468.0631098500003,137,0.25693023204803467,0.0003,74710,4034.023200905323,0.2,-0.005971827973553445,0.04386943,0.158642578125,8665.5908203125,-27.96324747800827,11.108420372009277
300.0,282624,1015,278,1472.38055248,138,0.001702427864074707,0.0003,74720,4154.299833285809,0.2,-0.008542882707843091,0.03713436,0.123046875,8715.796875,-27.937954449653624,11.110382080078125
300.0,284672,1023,278,1473.49017763,139,0.002840578556060791,0.0003,74730,4179.337518596649,0.2,-0.010317412207950839,0.032430768,0.155859375,71.90546417236328,-27.903898030519485,11.079919815063477
300.0,286720,1030,278,1478.2513231199998,140,-0.006299138069152832,0.0003,74740,4143.524806535244,0.2,-0.010711390260257758,0.02593687,0.118603515625,8681.9755859375,-27.900563257932664,11.047830581665039
300.0,288768,1037,278,1482.25579152,141,-0.0013422966003417969,0.0003,74750,4131.405015873909,0.2,-0.006275551047292538,0.035172418,0.101708984375,194.77061462402344,-27.905948567390443,11.088391304016113
300.0,290816,1044,278,1483.2189720600002,142,-0.005171656608581543,0.0003,74760,3540.0740556120872,0.2,-0.008351554702676367,0.04558543,0.123193359375,79.12112426757812,-27.906612998247148,11.075323104858398
300.0,292864,1052,278,1488.1944892299998,143,0.0007486939430236816,0.0003,74770,4177.494045710564,0.2,-0.007267296712961979,0.05742331,0.17587890625,174.7816925048828,-27.896672254800798,11.099814414978027
300.0,294912,1059,278,1490.0662676099998,144,0.0006744265556335449,0.0003,74780,4183.754657888412,0.2,-0.009384147234959528,0.041032046,0.13779296875,206.61468505859375,-27.873738014698027,11.10526180267334
300.0,296960,1067,278,1493.3456423400003,145,-0.0035752058029174805,0.0003,74790,4127.52945535183,0.2,-0.0091302529166569,0.03683598,0.133740234375,141.6133575439453,-27.83605397939682,11.030320167541504
300.0,299008,1074,278,1495.0903396799997,146,0.004561305046081543,0.0003,74800,4182.814060282707,0.2,-0.008988878168747761,0.06279555,0.174951171875,295.23822021484375,-27.809832668304445,11.01331901550293
300.0,301056,1081,278,1497.2028481500006,147,-0.002208709716796875,0.0003,74810,4157.934766995907,0.2,-0.007781830325257033,0.06192311,0.147509765625,91.10648345947266,-27.815803754329682,10.97525405883789
300.0,303104,1089,278,1498.45695825,148,0.12244617938995361,0.0003,74820,3490.597469127178,0.2,-0.004224078862171155,0.0695425,0.15439453125,257.2781066894531,-27.774874967336654,10.890378952026367
300.0,305152,1096,278,1497.4219205599998,149,0.0038238167762756348,0.0003,74830,4161.110841476917,0.2,-0.0036628063156967984,0.037486427,0.134765625,306.65753173828125,-27.786703324317934,10.93412971496582
300.0,307200,1103,278,1498.0056693800004,150,-0.006415247917175293,0.0003,74840,4157.8762753129,0.2,-0.006505097114131786,0.03173843,0.108740234375,289.3138122558594,-27.773208796977997,10.847502708435059
300.0,309248,1110,278,1501.84509855,151,0.006925642490386963,0.0003,74850,4122.700001955032,0.2,-0.004170886459178291,0.03003513,0.114501953125,104.54086303710938,-27.73950273990631,10.884987831115723
300.0,311296,1117,278,1501.2623965700002,152,0.002824127674102783,0.0003,74860,4149.697566604615,0.2,-0.009488872130168602,0.03396146,0.1642578125,54.36809158325195,-27.743138110637666,10.875758171081543
300.0,313344,1125,278,1500.1059823500002,153,0.0040427446365356445,0.0003,74870,4146.36073769331,0.2,-0.010043226156267338,0.037942998,0.1701171875,157.4134979248047,-27.772141307592392,10.921911239624023
300.0,315392,1132,278,1500.32711866,154,0.05005365610122681,0.0003,74880,3512.7145709991455,0.2,-0.002278641948942095,0.044753626,0.12646484375,8891.9541015625,-27.776538646221162,10.9349365234375
300.0,317440,1139,278,1500.3858883,155,-0.0050296783447265625,0.0003,74890,4165.650156390667,0.2,-0.01255814576143166,0.053539783,0.153125,150.86962890625,-27.781374925374983,10.969476699829102
300.0,319488,1147,278,1500.01475238,156,0.003541707992553711,0.0003,74900,4153.717177629471,0.2,-0.005950616716290824,0.055195093,0.161572265625,206.65000915527344,-27.798668646812438,10.977678298950195
300.0,321536,1154,278,1499.7287043899998,157,0.003818988800048828,0.0003,74910,4160.507415115833,0.2,-0.010392732101900037,0.026844073,0.147802734375,8673.8251953125,-27.804154455661774,11.018310546875
300.0,323584,1162,278,1499.6652109299998,158,0.006591320037841797,0.0003,74920,4125.784211468696,0.2,-0.0037488109766854903,0.049326826,0.131005859375,123.29630279541016,-27.79961179494858,10.989096641540527
300.0,325632,1169,278,1499.8738446500001,159,0.006812095642089844,0.0003,74930,4163.518927061557,0.2,2.071075141429901e-05,0.047732703,0.15185546875,105.14744567871094,-27.77680750489235,11.011767387390137
300.0,327680,1176,278,1497.5513562400001,160,0.02257603406906128,0.0003,74940,3517.8545996069906,0.2,-0.010027673316653819,0.033412725,0.154931640625,155.35244750976562,-27.78108192682266,11.011832237243652
300.0,329728,1184,278,1492.5066679,161,0.020917117595672607,0.0003,74950,4116.239618515969,0.2,-0.0020083931070985273,0.037788063,0.14580078125,17433.28125,-27.786134219169618,11.054376602172852
300.0,331776,1191,278,1490.8360079400002,162,0.3313397765159607,0.0003,74960,4111.198865747452,0.2,-0.00880232434719801,0.031018525,0.091064453125,116.67665100097656,-27.798741298913956,11.089946746826172
300.0,333824,1198,278,1490.4123387599998,163,0.008854269981384277,0.0003,74970,4108.132673788071,0.2,-0.010358937417913694,0.024813833,0.089892578125,467.78515625,-27.797961407899855,11.069944381713867
300.0,335872,1206,278,1491.3980922,164,0.015559613704681396,0.0003,74980,4128.43881380558,0.2,-0.00956230284209596,0.013974111,0.08330078125,8927.134765625,-27.81682997941971,11.147842407226562
300.0,337920,1213,278,1492.1446066500002,165,0.004147350788116455,0.0003,74990,3564.3675077557564,0.2,-0.0020859909913269804,0.028090365,0.14951171875,75.71307373046875,-27.84323755502701,11.17640495300293
300.0,339968,1220,278,1492.2052687099997,166,-0.0002892017364501953,0.0003,75000,4109.229750549794,0.2,-0.010846567314001732,0.040646404,0.1751953125,164.48776245117188,-27.851606160402298,11.192936897277832
300.0,342016,1228,278,1491.27685215,167,0.00944221019744873,0.0003,75010,4067.9760450005533,0.2,-0.00679324711964,0.020657925,0.101904296875,17322.767578125,-27.865923899412156,11.218945503234863
300.0,344064,1235,278,1491.8566081900003,168,0.020516812801361084,0.0003,75020,4082.585698902607,0.2,-0.006443805516028078,0.05003625,0.181103515625,299.499267578125,-27.874374711513518,11.251330375671387
300.0,346112,1242,278,1491.3620280899997,169,0.05871933698654175,0.0003,75030,4012.06652302742,0.2,-0.008374836490838788,0.03352848,0.127734375,92.05089569091797,-27.88196482658386,11.247817993164062
300.0,348160,1250,278,1489.1904912399998,170,0.03432440757751465,0.0003,75040,4005.462166452408,0.2,-0.00806630057777511,0.033559978,0.1419921875,8911.1357421875,-27.89120996594429,11.302635192871094
300.0,350208,1257,278,1485.6844395200003,171,0.3432007431983948,0.0003,75050,3475.521267747879,0.2,-0.013447199574147816,0.035849437,0.148779296875,178.59690856933594,-27.90180281996727,11.24132251739502
300.0,352256,1264,278,1484.2880364999996,172,0.31946438550949097,0.0003,75060,4039.2472260832787,0.2,-0.004589948859938886,0.079323485,0.12470703125,8552.3603515625,-27.893437349796294,11.293853759765625
300.0,354304,1271,278,1485.00324859,173,0.027174830436706543,0.0003,75070,4116.0984485983845,0.2,-0.009414627705700696,0.037980076,0.11162109375,236.04190063476562,-27.912074589729308,11.300601959228516
300.0,356352,1278,278,1485.9903489699998,174,0.02648317813873291,0.0003,75080,4096.366737556457,0.2,-0.007041634506458649,0.028749092,0.105517578125,85.25110626220703,-27.91922795176506,11.372754096984863
300.0,358400,1285,278,1487.3722967499998,175,0.015135049819946289,0.0003,75090,4072.3048223257065,0.2,-0.01006448244152125,0.048046507,0.154931640625,59.21048355102539,-27.945384007692336,11.417380332946777
300.0,360448,1292,278,1493.2734930499996,176,-0.0048139095306396484,0.0003,75100,4090.681360924244,0.2,-0.008162032419932075,0.024918687,0.11640625,141.06594848632812,-27.97089859843254,11.477298736572266
300.0,362496,1300,278,1496.29855874,177,0.016327977180480957,0.0003,75110,3508.6835718154907,0.2,-0.012968105848995038,0.019418422,0.130029296875,177.326416015625,-27.94466730952263,11.331005096435547
300.0,364544,1307,278,1497.1424476099999,178,-0.0022150278091430664,0.0003,75120,4165.815642547607,0.2,-0.010578361542866333,0.022066023,0.120751953125,120.484375,-27.91188189983368,11.32590103149414
300.0,366592,1315,278,1497.6499322900002,179,0.007217288017272949,0.0003,75130,4157.358902299404,0.2,-0.00778290731832385,0.03850136,0.15029296875,244.4063262939453,-27.908419919013976,11.338566780090332
300.0,368640,1322,278,1498.3730748500006,180,0.012479841709136963,0.0003,75140,4158.333624792099,0.2,-0.0069327898279880175,0.047080997,0.14873046875,8575.3564453125,-27.913568073511122,11.324986457824707
300.0,370688,1330,278,1497.5624417199997,181,0.02154386043548584,0.0003,75150,4105.809686136246,0.2,-0.006519880797713995,0.040204965,0.1275390625,8704.521484375,-27.90194587111473,11.28570556640625
300.0,372736,1337,278,1494.92071386,182,0.02458667755126953,0.0003,75160,4100.458890259266,0.2,-0.005525545306591084,0.04974471,0.145556640625,69.4312744140625,-27.90165481567383,11.327300071716309
300.0,374784,1345,278,1494.2023022600001,183,0.278560996055603,0.0003,75170,3495.025723159313,0.2,-0.008360896835802123,0.029342985,0.11328125,27.221532821655273,-27.918856751918792,11.34763240814209
300.0,376832,1352,278,1489.56260784,184,0.01727074384689331,0.0003,75180,4075.182036113739,0.2,-0.007987123982456979,0.039510444,0.153466796875,146.44435119628906,-27.941432338953017,11.398119926452637
300.0,378880,1359,278,1493.1712885799998,185,0.28002458810806274,0.0003,75190,4015.5341513991357,0.2,-0.007272992357320618,0.03911006,0.09892578125,112.31913757324219,-27.965214186906813,11.419079780578613
300.0,380928,1367,278,1497.90834206,186,0.0185544490814209,0.0003,75200,4044.6952686071395,0.2,-0.004078554710577009,0.03814219,0.130908203125,122.36023712158203,-27.95825096964836,11.361517906188965
300.0,382976,1374,278,1500.02881899,187,0.04784935712814331,0.0003,75210,4112.595931792259,0.2,-0.011115107369550969,0.0328008,0.148095703125,8680.6650390625,-27.96473621726036,11.413321495056152
300.0,385024,1381,278,1500.0015230600004,188,0.01929229497909546,0.0003,75220,3529.163209784031,0.2,-0.011035400570108322,0.027963985,0.114892578125,88.4508285522461,-28.004363799095152,11.502415657043457
300.0,387072,1389,278,1498.8217528399996,189,0.0056046247482299805,0.0003,75230,4119.624705243111,0.2,-0.010273593304737006,0.03253879,0.1619140625,212.15872192382812,-28.034415078163146,11.544412612915039
300.0,389120,1395,278,1498.9221709300002,190,0.07087773084640503,0.0003,75240,4045.954762482643,0.2,-0.0053084599596331826,0.04693141,0.151416015625,380.9975280761719,-28.039966839551926,11.486639976501465
300.0,391168,1403,278,1498.1101914,191,0.010257303714752197,0.0003,75250,4114.935967671871,0.2,-0.008750679704826325,0.044888504,0.136669921875,303.13983154296875,-28.040088611841202,11.504538536071777
300.0,393216,1410,278,1497.78938144,192,0.04072284698486328,0.0003,75260,4026.854046225548,0.2,-0.007297789238509722,0.024839442,0.123876953125,146.9102783203125,-28.060132986307146,11.568098068237305
300.0,395264,1417,278,1497.8217249700008,193,0.012546539306640625,0.0003,75270,4166.148022186756,0.2,-0.002717065022443421,0.04284124,0.171875,8711.6533203125,-28.076532709598542,11.587211608886719
300.0,397312,1424,278,1498.1918270800002,194,0.026874303817749023,0.0003,75280,3474.0054824590684,0.2,-0.008587076782714576,0.03029637,0.128369140625,8230.6767578125,-28.050328093767167,11.5231351852417
300.0,399360,1432,278,1498.16644571,195,0.006917178630828857,0.0003,75290,4131.152147436142,0.2,-0.009066300169433817,0.043268647,0.124755859375,181.74098205566406,-28.026535350084306,11.56297492980957
300.0,401408,1439,278,1499.3110864599998,196,0.03134554624557495,0.0003,75300,4099.986191213131,0.2,-0.006885851234255824,0.035001367,0.134375,8246.5107421875,-28.04503464102745,11.623067855834961
300.0,403456,1446,278,1500.55834057,197,0.30666881799697876,0.0003,75310,4080.2464915394785,0.2,-0.00956197884224821,0.03752479,0.105908203125,119.28052520751953,-28.043405199050902,11.611791610717773
300.0,405504,1454,278,1501.2218862699995,198,0.007823765277862549,0.0003,75320,4106.244846880436,0.2,-0.008107355415995698,0.027986761,0.12470703125,217.24993896484375,-28.04110342860222,11.6668119430542
300.0,407552,1461,278,1505.3306148200002,199,0.011582136154174805,0.0003,75330,4126.1731183767315,0.2,-0.01071773646690417,0.020229915,0.09423828125,69.99213409423828,-28.07788552045822,11.700760841369629
300.0,409600,1468,278,1505.38217308,200,0.005671501159667969,0.0003,75340,3573.197292625904,0.2,-0.005332603755232412,0.04573603,0.1607421875,191.81092834472656,-28.096024745702742,11.695128440856934
300.0,411648,1476,278,1505.0040530899998,201,0.010068953037261963,0.0003,75350,4137.780181443692,0.2,-0.009821167242625961,0.025451526,0.11494140625,312.7543640136719,-28.086825716495515,11.687591552734375
300.0,413696,1483,278,1503.3266921900001,202,0.03100830316543579,0.0003,75360,4093.5168077230455,0.2,-0.00430358263256494,0.048139103,0.16904296875,277.9818420410156,-28.09336280822754,11.704565048217773
300.0,415744,1491,278,1502.30780756,203,0.02235931158065796,0.0003,75370,4134.216815209389,0.2,-0.010912784755055327,0.035139248,0.143505859375,140.5527801513672,-28.107758098840712,11.723947525024414
300.0,417792,1498,278,1503.89380687,204,0.19189494848251343,0.0003,75380,4074.385674583912,0.2,-0.008962538782361662,0.0374648,0.133056640625,70.39999389648438,-28.14083323478699,11.792569160461426
300.0,419840,1505,278,1504.6610256,205,-0.0023658275604248047,0.0003,75390,4170.9050825357435,0.2,-0.005089014213444898,0.03633142,0.131494140625,203.64012145996094,-28.165664613246918,11.783474922180176
300.0,421888,1512,278,1505.53492555,206,0.0006435513496398926,0.0003,75400,3569.013357627392,0.2,-0.005138156638713554,0.043909997,0.1453125,8647.4052734375,-28.15625684261322,11.741612434387207
300.0,423936,1520,278,1505.7117502199999,207,0.0346604585647583,0.0003,75410,4117.4169853925705,0.2,-0.00677458070567809,0.028006727,0.089990234375,51.889469146728516,-28.139469105005265,11.760290145874023
300.0,425984,1527,278,1501.5548433900008,208,0.17797642946243286,0.0003,75420,4163.41585958004,0.2,-0.008879071871342603,0.030484002,0.150439453125,85.34158325195312,-28.129375791549684,11.726573944091797
300.0,428032,1534,278,1500.92815875,209,0.18265193700790405,0.0003,75430,4071.9896206259727,0.2,-0.005751663785486016,0.044755545,0.133984375,140.0789337158203,-28.087361490726472,11.647958755493164
300.0,430080,1542,278,1497.2580910899999,210,0.08234435319900513,0.0003,75440,4097.6594399929045,0.2,-0.008490396018896718,0.024824608,0.1033203125,78.13438415527344,-28.0759594976902,11.69810676574707
300.0,432128,1549,278,1501.10764293,211,0.2907792329788208,0.0003,75450,3614.2235942840575,0.2,-0.006072504651092459,0.035146974,0.122509765625,247.66400146484375,-28.06043547987938,11.59088134765625
300.0,434176,1556,278,1496.86147753,212,0.0021857619285583496,0.0003,75460,4166.53477691412,0.2,-0.008945671719993697,0.03565166,0.1728515625,72.8681411743164,-28.00573617219925,11.599203109741211
300.0,436224,1563,278,1493.2789420899999,213,0.2933792471885681,0.0003,75470,4123.428716480732,0.2,-0.00915573937818408,0.034748904,0.14560546875,200.02285766601562,-27.983403074741364,11.60654067993164
300.0,438272,1571,278,1494.11557189,214,0.2995838522911072,0.0003,75480,4132.980916845799,0.2,-0.007881485519465058,0.05457566,0.155322265625,136.55831909179688,-27.992359840869902,11.64391040802002
300.0,440320,1578,278,1494.57396408,215,0.0026453137397766113,0.0003,75490,4159.837705230713,0.2,-0.008904806165082846,0.023902167,0.11201171875,345.5963439941406,-28.008130490779877,11.702292442321777
300.0,442368,1585,278,1495.48622713,216,0.013334989547729492,0.0003,75500,4178.688975954055,0.2,3.3628669916652144e-05,0.041013595,0.141845703125,393.06005859375,-28.00392708182335,11.634960174560547
300.0,444416,1593,278,1494.7734835999997,217,0.02713996171951294,0.0003,75510,3566.189720249176,0.2,-0.008520924841286614,0.032663412,0.17080078125,60.93012237548828,-27.98270266652107,11.588844299316406
300.0,446464,1600,278,1497.0767822500002,218,0.011535823345184326,0.0003,75520,4181.566436731815,0.2,-0.011124311728053726,0.028521746,0.137890625,278.611328125,-27.988796615600585,11.594056129455566
300.0,448512,1608,278,1496.2322875,219,0.010066330432891846,0.0003,75530,4191.510997152329,0.2,-0.008206199316191487,0.035125844,0.133544921875,100.04608917236328,-27.985640662908555,11.562561988830566
300.0,450560,1615,278,1490.7110318100001,220,0.15132379531860352,0.0003,75540,4169.138756418228,0.2,-0.0071761069935746494,0.036407053,0.09990234375,279.1109313964844,-27.9906126499176,11.596052169799805
300.0,452608,1622,278,1490.48101151,221,0.2279059886932373,0.0003,75550,4109.37345238924,0.2,-0.007625058374833316,0.052831333,0.13916015625,127.1330795288086,-27.979825961589814,11.535782814025879
300.0,454656,1629,278,1493.8881592300002,222,0.026908814907073975,0.0003,75560,4128.89890846014,0.2,-0.008907629807072225,0.039785877,0.147607421875,190.23655700683594,-27.940132188796998,11.53948974609375
300.0,456704,1637,278,1494.50259566,223,0.03696924448013306,0.0003,75570,3527.1079837083817,0.2,-0.00691703034681268,0.03392666,0.13828125,8713.3369140625,-27.95780740380287,11.592209815979004
300.0,458752,1644,278,1493.2373763900002,224,0.013317763805389404,0.0003,75580,4210.339518499374,0.2,-0.006091668720182497,0.06882387,0.123779296875,58.502532958984375,-27.985027730464935,11.631186485290527
300.0,460800,1651,279,1496.26417449,225,0.019044220447540283,0.0003,75590,4164.989340353012,0.2,-0.007777615379018244,0.0226048,0.125244140625,8908.8369140625,-28.00176584124565,11.59415340423584
300.0,462848,1658,279,1495.76011316,226,0.06930452585220337,0.0003,75600,4064.46982653141,0.2,-0.00552267167950049,0.043271314,0.136669921875,98.62145233154297,-27.96293404698372,11.60751724243164
300.0,464896,1666,279,1499.49884673,227,0.04992109537124634,0.0003,75610,4077.6864617824554,0.2,-0.010581477725645527,0.04146774,0.12099609375,8425.884765625,-27.96612129211426,11.651968002319336
300.0,466944,1673,279,1502.31753478,228,0.018443703651428223,0.0003,75620,4105.912236022949,0.2,0.0008190268876205664,0.041753806,0.15693359375,180.90357971191406,-27.970343321561813,11.638751029968262
300.0,468992,1680,279,1501.5986623599997,229,0.029309391975402832,0.0003,75630,3523.0263352155685,0.2,-0.005236410419456661,0.036097605,0.13232421875,154.43792724609375,-27.962499529123306,11.59310531616211
300.0,471040,1688,278,1501.2426580299998,230,0.030270636081695557,0.0003,75640,4080.5049466967585,0.2,-0.007730291559710167,0.036154784,0.129052734375,23.779277801513672,-27.93000473976135,11.564352989196777
300.0,473088,1695,279,1497.5354281400002,231,0.0021752119064331055,0.0003,75650,4172.141295838356,0.2,-0.010543500272615348,0.056332693,0.19365234375,289.2345886230469,-27.90243590474129,11.532355308532715
300.0,475136,1702,279,1495.80467755,232,0.31001824140548706,0.0003,75660,4042.6781425237655,0.2,-0.004629788691818249,0.04752504,0.165625,7994.2451171875,-27.87861920595169,11.530020713806152
300.0,477184,1710,279,1495.5976454600002,233,0.0627557635307312,0.0003,75670,4057.8896644711494,0.2,-0.0059646356967277825,0.049251486,0.148974609375,91.4942626953125,-27.891055208444595,11.59042739868164
300.0,479232,1717,279,1500.1302459600001,234,0.007104694843292236,0.0003,75680,4077.0565967798234,0.2,-0.0076245917298365384,0.018131182,0.081103515625,148.95132446289062,-27.88672367334366,11.579744338989258
300.0,481280,1724,279,1500.3392342,235,0.008066534996032715,0.0003,75690,3511.8677374601366,0.2,-0.004981831448094454,0.029945558,0.131005859375,383.572021484375,-27.87644416689873,11.607291221618652
300.0,483328,1732,279,1498.83942514,236,0.023656487464904785,0.0003,75700,4084.0224282264708,0.2,-0.009528237370977877,0.028113317,0.122705078125,172.1883087158203,-27.879740875959396,11.591161727905273
300.0,485376,1739,279,1498.6907997399996,237,0.025698959827423096,0.0003,75710,4034.751642227173,0.2,-0.011380207516776864,0.037675854,0.13505859375,417.3861999511719,-27.875864690542222,11.515256881713867
300.0,487424,1746,279,1499.9826790799998,238,0.026707708835601807,0.0003,75720,4069.4277556300162,0.2,-0.006847511809610296,0.032802857,0.112646484375,152.23452758789062,-27.877936470508576,11.517559051513672
300.0,489472,1754,279,1499.8048353700003,239,0.027029812335968018,0.0003,75730,4072.180715227127,0.2,-0.0081140877053258,0.03809247,0.14462890625,118.97063446044922,-27.885234993696212,11.55871295928955
300.0,491520,1761,279,1496.7447438299998,240,0.028892219066619873,0.0003,75740,3507.5200703144073,0.2,-0.010676649209926836,0.027214024,0.10859375,130.09776306152344,-27.875318664312363,11.519479751586914
300.0,493568,1768,279,1496.5008514800002,241,0.16817283630371094,0.0003,75750,4101.533706998825,0.2,-0.0035073266582912764,0.061295867,0.145263671875,283.2901916503906,-27.846634912490845,11.508305549621582
300.0,495616,1775,279,1496.6025777099997,242,0.014944911003112793,0.0003,75760,4165.788212358952,0.2,-0.0003341765681398101,0.047976453,0.1439453125,132.59242248535156,-27.841718584299088,11.535573959350586
300.0,497664,1782,279,1497.6673262299996,243,0.010426104068756104,0.0003,75770,4180.02054747343,0.2,-0.004683439935615752,0.038878407,0.130712890625,8879.27734375,-27.87147625684738,11.53635311126709
300.0,499712,1790,279,1497.2813827599998,244,0.03531140089035034,0.0003,75780,4012.074604833126,0.2,-0.009672775059880224,0.04414484,0.189794921875,301.826171875,-27.882173669338226,11.52360725402832
300.0,501760,1797,279,1500.5725752099997,245,0.04027450084686279,0.0003,75790,4131.024570953846,0.2,-0.003312596000614576,0.071333885,0.233642578125,8916.6416015625,-27.875613564252852,11.559555053710938
300.0,503808,1805,279,1498.57721517,246,0.027249693870544434,0.0003,75800,3505.4292891025543,0.2,-0.008813556961831637,0.04350236,0.17900390625,156.1550750732422,-27.860227078199387,11.541797637939453
300.0,505856,1812,279,1499.1534223699998,247,0.02984565496444702,0.0003,75810,4076.6252180337906,0.2,-0.0035031709237955512,0.034053292,0.14482421875,134.3710479736328,-27.845330864191055,11.547327995300293
300.0,507904,1819,279,1498.15638338,248,0.020484626293182373,0.0003,75820,4090.3060144245624,0.2,-0.009960879979189485,0.023404256,0.1197265625,339.54205322265625,-27.85954607129097,11.608081817626953
300.0,509952,1827,279,1495.7818510399998,249,0.02226322889328003,0.0003,75830,4123.099696826935,0.2,-0.010375826123345177,0.024576522,0.13740234375,131.6630401611328,-27.877760106325148,11.65127944946289
300.0,512000,1834,279,1495.1331307199998,250,0.017809569835662842,0.0003,75840,4149.79023680687,0.2,-0.00421540643874323,0.044716895,0.137841796875,134.36087036132812,-27.892079401016236,11.65756893157959
300.0,514048,1842,279,1495.735936,251,0.018274307250976562,0.0003,75850,4137.275089776516,0.2,-0.010677076870342717,0.031587087,0.134423828125,238.8340606689453,-27.89189006090164,11.605854034423828
300.0,516096,1849,279,1494.81739002,252,0.0005348324775695801,0.0003,75860,3595.6511865496636,0.2,-0.006411507276061457,0.039993234,0.205029296875,174.34426879882812,-27.891639947891235,11.634300231933594
300.0,518144,1856,279,1492.6946282500003,253,0.008290112018585205,0.0003,75870,4158.181314873696,0.2,-0.01281784033344593,0.025993245,0.130517578125,47.594112396240234,-27.89622230529785,11.562334060668945
300.0,520192,1864,279,1492.12917369,254,0.13051003217697144,0.0003,75880,4096.637842810154,0.2,-0.005053642257553293,0.039046563,0.123583984375,410.61553955078125,-27.877261447906495,11.54104995727539
300.0,522240,1871,279,1496.9645562499998,255,0.012750089168548584,0.0003,75890,4160.761662149429,0.2,-0.0058792364652617835,0.044627167,0.114111328125,139.59217834472656,-27.84181365966797,11.447103500366211
300.0,524288,1878,279,1492.13507726,256,0.048744916915893555,0.0003,75900,4122.880439972878,0.2,-0.010925127465452534,0.023414072,0.1333984375,161.1536407470703,-27.803955256938934,11.386857986450195
300.0,526336,1886,279,1491.6208211300002,257,0.2936750054359436,0.0003,75910,4085.194810938835,0.2,-0.006624812635709532,0.03301561,0.138427734375,85.20571899414062,-27.779635298252106,11.357495307922363
300.0,528384,1893,279,1488.81828769,258,0.003119170665740967,0.0003,75920,3582.9233506679534,0.2,-0.007868581749789882,0.027651181,0.103173828125,143.5653839111328,-27.776687258481978,11.349550247192383
300.0,530432,1900,279,1488.2520022499996,259,0.13805562257766724,0.0003,75930,4152.570196259022,0.2,-0.008593172956898343,0.033070575,0.114404296875,179.7744903564453,-27.790347230434417,11.388636589050293
300.0,532480,1908,279,1481.6804613099998,260,0.20896482467651367,0.0003,75940,4174.202003645897,0.2,-0.005590180256695021,0.048834603,0.1130859375,349.0931701660156,-27.796121472120284,11.345765113830566
300.0,534528,1915,279,1483.2363583800002,261,0.3645956516265869,0.0003,75950,4048.8751506567,0.2,-0.003598552079347428,0.048066318,0.15009765625,185.2418212890625,-27.78195384144783,11.372886657714844
300.0,536576,1922,279,1482.59508648,262,-0.003024458885192871,0.0003,75960,4161.686790633202,0.2,-0.006825886339356657,0.031537008,0.10927734375,154.8884735107422,-27.773109823465347,11.388360023498535
300.0,538624,1930,279,1482.24078381,263,0.0015457868576049805,0.0003,75970,3585.2261776804926,0.2,-0.004664727763156407,0.045629457,0.143017578125,8883.8916015625,-27.783970993757247,11.41435718536377
300.0,540672,1937,279,1482.7927192800003,264,0.06545442342758179,0.0003,75980,4130.879981255532,0.2,-0.006436918047256768,0.043635447,0.16337890625,8911.5322265625,-27.788070863485338,11.416903495788574
300.0,542720,1944,279,1485.23221891,265,0.002207815647125244,0.0003,75990,4188.574264001846,0.2,-0.0074502750794636086,0.03459515,0.150927734375,156.82029724121094,-27.778027498722075,11.419804573059082
300.0,544768,1952,279,1485.03361049,266,0.043215930461883545,0.0003,76000,4219.8524509906765,0.2,-0.009110418331692927,0.030329797,0.13232421875,384.5513610839844,-27.7997296333313,11.413280487060547
300.0,546816,1959,279,1486.0422526200005,267,0.08776170015335083,0.0003,76010,4143.689702880382,0.2,-0.004771508557314519,0.05687075,0.1671875,177.6388397216797,-27.809330451488496,11.369943618774414
300.0,548864,1966,279,1483.6351052299997,268,0.019736826419830322,0.0003,76020,4143.814202094078,0.2,-0.009123477397952228,0.03446226,0.13115234375,181.32615661621094,-27.825888949632645,11.454235076904297
300.0,550912,1973,279,1484.3564445100005,269,0.2931380271911621,0.0003,76030,3532.7577013373375,0.2,-0.0029250883431814144,0.03216219,0.095654296875,58.03792190551758,-27.834251511096955,11.415854454040527
300.0,552960,1981,279,1488.0869324900004,270,0.0014191269874572754,0.0003,76040,4180.61602730751,0.2,-0.008805341774132103,0.027976707,0.137451171875,230.44863891601562,-27.816751062870026,11.392885208129883
300.0,555008,1988,279,1486.44224563,271,0.13454174995422363,0.0003,76050,4132.926935982704,0.2,-0.011024814676784445,0.050893668,0.145654296875,70.98157501220703,-27.81577661037445,11.341232299804688
300.0,557056,1995,279,1489.11419834,272,0.009323537349700928,0.0003,76060,4144.205020582676,0.2,-0.00612908934999723,0.046321675,0.126513671875,58.04867935180664,-27.822016501426695,11.346893310546875
300.0,559104,2002,279,1489.8901658499997,273,0.014420807361602783,0.0003,76070,4135.072805094719,0.2,-0.010863002562109614,0.032698058,0.124365234375,81.45923614501953,-27.841639482975005,11.405130386352539
